level_0,level_1,risk
excess_return_without_cost,mean,-0.0021479881838395287
excess_return_without_cost,std,0.01593989427601537
excess_return_without_cost,annualized_return,-0.5112211877538079
excess_return_without_cost,information_ratio,-2.0789063699085903
excess_return_without_cost,max_drawdown,-0.5086207517782118
excess_return_with_cost,mean,-0.0033869012936012842
excess_return_with_cost,std,0.015911212922721046
excess_return_with_cost,annualized_return,-0.8060825078771057
excess_return_with_cost,information_ratio,-3.2838834200381672
excess_return_with_cost,max_drawdown,-0.6783224845742887
