level_0,level_1,risk
excess_return_without_cost,mean,-0.0007563786621966003
excess_return_without_cost,std,0.012250380544767766
excess_return_without_cost,annualized_return,-0.18001812160279088
excess_return_without_cost,information_ratio,-0.9525289137212469
excess_return_without_cost,max_drawdown,-0.28027042362536597
excess_return_with_cost,mean,-0.0010326558907107915
excess_return_with_cost,std,0.01223623061361538
excess_return_with_cost,annualized_return,-0.24577210198916838
excess_return_with_cost,information_ratio,-1.3019564331956521
excess_return_with_cost,max_drawdown,-0.31107696756143965
