level_0,level_1,risk
excess_return_without_cost,mean,-0.002063880976017715
excess_return_without_cost,std,0.015992372059324154
excess_return_without_cost,annualized_return,-0.4912036722922162
excess_return_without_cost,information_ratio,-1.9909494865501984
excess_return_without_cost,max_drawdown,-0.47704902358387935
excess_return_with_cost,mean,-0.003543187758802132
excess_return_with_cost,std,0.016018926205107035
excess_return_with_cost,annualized_return,-0.8432786865949075
excess_return_with_cost,information_ratio,-3.412316016967039
excess_return_with_cost,max_drawdown,-0.715715652315826
