,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1493.5012412775602,90066.96326052769,17
2025-07-03,1.0,0.0,0.0,639.1831196755429,22784.60035824796,4
2025-07-04,1.0,0.0,0.0,254.53191123523203,26037.403439442005,5
2025-07-07,1.0,0.0,0.0,753.9300801198467,25250.096617322557,4
2025-07-08,1.0,0.0,0.0,450.805858992974,19094.60028438961,4
2025-07-09,1.0,0.0,0.0,748.7433831260362,19507.887454604243,4
2025-07-10,1.0,0.0,0.0,449.9039727506124,9121.749971135168,2
2025-07-11,1.0,0.0,0.0,455.2128245197995,22836.300015941648,4
2025-07-14,1.0,0.0,0.0,688.1603334533659,26233.400240720777,5
2025-07-15,1.0,0.0,0.0,516.1923853042952,28924.200216263496,5
2025-07-16,1.0,0.0,0.0,250.52511940591137,17515.818213689367,4
2025-07-17,1.0,0.0,0.0,689.9354931821183,20140.51212123885,4
2025-07-18,1.0,0.0,0.0,189.0,21434.10025024414,4
2025-07-21,1.0,0.0,0.0,343.62392503093974,16713.25752014822,3
2025-07-22,1.0,0.0,0.0,483.0,27518.59992790222,5
2025-07-23,1.0,0.0,0.0,115.09740116201061,18263.253179767056,3
2025-07-24,1.0,0.0,0.0,637.243683853786,29886.39998052804,5
2025-07-25,1.0,0.0,0.0,61.243683853785974,11257.499976645253,2
2025-07-28,1.0,0.0,0.0,354.13525369782536,19082.531802413647,4
2025-07-29,1.0,0.0,0.0,510.92627684792353,33280.20071193919,6
2025-07-30,1.0,0.0,0.0,169.0,17362.80012512207,3
2025-07-31,1.0,0.0,0.0,451.5651101061168,19710.150040152104,4
2025-08-01,1.0,0.0,0.0,203.62086301043766,5490.007433067556,1
2025-08-04,1.0,0.0,0.0,1001.0,35210.86107635498,6
2025-08-05,1.0,0.0,0.0,197.92627684792353,15997.200120909456,3
2025-08-06,1.0,0.0,0.0,523.0745329172917,23029.50007619991,4
2025-08-07,1.0,0.0,0.0,232.28881518707013,20427.249948504737,3
2025-08-08,1.0,0.0,0.0,591.0,36544.60007762909,6
2025-08-11,1.0,0.0,0.0,538.0,24783.700159072876,4
2025-08-12,1.0,0.0,0.0,415.97691590764845,25861.450216450296,4
2025-08-13,1.0,0.0,0.0,270.0,17094.89976501465,3
2025-08-14,1.0,0.0,0.0,866.8296215298762,33005.30015731614,5
2025-08-15,1.0,0.0,0.0,680.0,19227.300146102905,3
2025-08-18,1.0,0.0,0.0,320.30350235304854,24121.89973816333,4
2025-08-19,1.0,0.0,0.0,192.0,19237.80014038086,3
2025-08-20,1.0,0.0,0.0,634.0,18513.25,3
2025-08-21,1.0,0.0,0.0,1355.4655915091453,38807.15997817501,6
2025-08-22,1.0,0.0,0.0,155.0,17673.5,3
2025-08-25,1.0,0.0,0.0,163.0,29496.0,4
2025-08-26,1.0,0.0,0.0,901.0,38827.35049247742,6
2025-08-27,1.0,0.0,0.0,243.37261396459093,24716.099760574325,4
2025-08-28,1.0,0.0,0.0,221.0,19473.199920654297,3
2025-08-29,1.0,0.0,0.0,686.0798954650411,26032.550147270435,4
2025-09-01,1.0,0.0,0.0,698.0798954650411,19296.3996423117,3
2025-09-02,1.0,0.0,0.0,690.6201461063074,32086.243056275023,5
2025-09-03,1.0,0.0,0.0,948.4833826181226,23693.95004623183,4
2025-09-04,1.0,0.0,0.0,562.7550886125846,27498.8590781205,4
2025-09-05,1.0,0.0,0.0,1791.0,27352.900102615356,4
2025-09-08,1.0,0.0,0.0,1278.0,34981.60001754761,5
2025-09-09,1.0,0.0,0.0,241.48338261812265,25168.899759661665,4
2025-09-10,1.0,0.0,0.0,101.0,13766.5,2
2025-09-11,1.0,0.0,0.0,1112.0195004471127,39670.369535191414,6
2025-09-12,1.0,0.0,0.0,196.6902389036012,26243.100210466404,4
2025-09-15,1.0,0.0,0.0,209.48016210242167,24733.099381823984,4
2025-09-16,1.0,0.0,0.0,667.0,20023.400341033936,3
2025-09-17,1.0,0.0,0.0,448.0,28764.800186157227,5
2025-09-18,1.0,0.0,0.0,743.7838092352691,27593.149973198735,4
2025-09-19,1.0,0.0,0.0,950.0,17973.14028930664,3
2025-09-22,1.0,0.0,0.0,248.7838092352691,22106.249676561387,4
2025-09-23,1.0,0.0,0.0,1028.0,29716.630153656006,5
2025-09-24,1.0,0.0,0.0,1159.0,25284.319650650024,4
2025-09-25,1.0,0.0,0.0,518.0,19526.59983062744,3
2025-09-26,1.0,0.0,0.0,646.0314096574352,18544.199678075507,3
2025-09-30,1.0,0.0,0.0,1797.0,34406.93977165222,6
2025-10-01,1.0,0.0,0.0,522.0,17171.59983062744,3
2025-10-02,1.0,0.0,0.0,1038.0,30681.699815750122,5
2025-10-03,1.0,0.0,0.0,523.0758797356517,22480.299953580863,4
2025-10-07,1.0,0.0,0.0,699.3863169346929,27735.150499294883,4
2025-10-08,1.0,0.0,0.0,292.2580089716645,25806.399714670253,4
2025-10-09,1.0,0.0,0.0,243.0,16438.5001411438,3
