level_0,level_1,risk
excess_return_without_cost,mean,-0.001706401023821302
excess_return_without_cost,std,0.015116145209738335
excess_return_without_cost,annualized_return,-0.4061234436694699
excess_return_without_cost,information_ratio,-1.7415202404828911
excess_return_without_cost,max_drawdown,-0.4530073861551992
excess_return_with_cost,mean,-0.00295258382118202
excess_return_with_cost,std,0.015106174036546982
excess_return_with_cost,annualized_return,-0.7027149494413207
excess_return_with_cost,information_ratio,-3.0153395937423957
excess_return_with_cost,max_drawdown,-0.6342051298816764
