datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-07-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.013376236
2025-07-02,99917.04734736457,1.112709924200317e-16,89557.51971437762,0.8955751971437762,82.95265263544228,0.0008295265263544227,89557.51971437762,10359.527632986945,0.0010650158
2025-07-03,100242.84521040972,0.004336902909980187,154203.3603048916,0.6469951055075798,190.48532298770144,0.0010762194561096132,91097.41016456166,9145.435045848066,0.0059895515
2025-07-04,97926.91530275097,-0.021930381230309527,226998.10542244348,0.7261839482384574,308.0514195712574,0.0011728128460119496,94840.50624647365,3086.409056277319,-0.007285297
2025-07-07,95773.4605450046,-0.020913041828158015,290491.59657189087,0.6483763013789502,413.5565014887209,0.0010773859422742347,94027.06673304166,1746.393811962933,-0.0052679777
2025-07-08,96286.96182036283,0.0063199551593860195,345222.0554594727,0.5714574640629553,505.3392022341347,0.0009583312561028789,94577.99199567236,1708.969824690481,-0.002962768
2025-07-09,96987.57848123496,0.008575987414629728,419545.45134490094,0.7718947039173301,630.4783141263744,0.0012996475278314904,94664.38838271586,2323.1900985190982,0.0073668957
2025-07-10,99178.27427556005,0.023897642653921324,489627.9934382111,0.722592966962977,757.5570122149874,0.0013102574585177424,84178.38033552717,14999.893940032876,0.007379651
2025-07-11,98788.80492719328,-0.002545477818586544,570427.1179348477,0.8146857271597788,894.570263327622,0.0013814845248461642,81827.63267140984,16961.17225578344,0.002546072
2025-07-14,97523.94975993392,-0.011851631416079847,629972.9503725554,0.6027589106032064,988.6169265548748,0.0009519971751512186,88346.20869598413,9177.741063949792,-0.005980313
2025-07-15,98462.1110522317,0.010709403655424804,696543.0201570514,0.6826022730659046,1094.8789783075958,0.0010895995497956854,96492.00233808871,1970.1087141429898,0.00977087
2025-07-16,97978.29150073222,-0.004286555068642489,733485.0073017374,0.3751898750686875,1156.6352686069001,0.0006272086758991396,96293.55994618958,1684.7315545426454,0.009063005
2025-07-17,99289.10678363078,0.014311923254739406,783809.6257887511,0.5136302921411682,1248.0777742973037,0.0009332935315545911,88247.99913271585,11041.107650914924,0.0030542612
2025-07-18,99177.88041000222,0.00012136503038115126,855973.0256194628,0.7268007757182174,1371.3543733871695,0.0012415923869524602,85176.44919333064,14001.43121667158,0.011675119
2025-07-21,99937.76429525494,0.008544763082584625,909505.8254339672,0.5397655161937246,1458.921979270838,0.000882934839115972,88912.90042499287,11024.863870262068,-0.0018205643
2025-07-22,97864.72915651114,-0.019496140377280473,984167.4254585161,0.7470809513405724,1583.556436322778,0.0012471207248915578,87653.89972891421,10210.829427596927,-0.015108466
2025-07-23,99607.67568708905,0.01912101358089415,1064174.5082719978,0.817527249122915,1711.8827210370393,0.001311261838869797,97239.28967998934,2368.386007099711,0.014387965
2025-07-24,100110.13991411735,0.005927838154256319,1115173.108397691,0.5119946808707995,1799.8766744034624,0.000883405347624517,94486.34798607716,5623.791928040181,0.0023611784
2025-07-25,100123.15272704916,0.0013044848736550915,1183317.8587882903,0.6806977839513498,1917.456024689105,0.001174499909664614,90147.99022476065,9975.162502288516,-0.00040000677
2025-07-28,101421.4162552006,0.014010187644558402,1242303.6924972278,0.5891328039753383,2021.9366538084055,0.0010435211664192232,84076.56722910638,17344.84902609422,0.002080083
2025-07-29,100305.96868246754,-0.00995540284719161,1311976.919658405,0.6869676024426897,2127.6931703882333,0.0010427434410274754,97777.85010508019,2528.1185773873626,-0.009031773
2025-07-30,101251.20685197462,0.010835855203764459,1391348.0203524756,0.7912899076358137,2269.3559535977042,0.0014123066161488768,87375.45016308353,13875.756688891088,0.011214852
