variant_index,variant_slug,backtest_experiment,backtest_recorder_id,ranking_metric,ranking_value,strategy_params.topk,strategy_params.n_drop,strategy_params.strategy,strategy_params.deal_price,strategy_params.rebalance,strategy_params.limit_tplus,strategy_params.risk_degree,strategy_params.settlement_lag,summary_metrics.Strategy cumulative return,summary_metrics.Benchmark cumulative return,summary_metrics.Trading days,summary_metrics.risk.excess_return_without_cost.mean,summary_metrics.risk.excess_return_without_cost.std,summary_metrics.risk.excess_return_without_cost.annualized_return,summary_metrics.risk.excess_return_without_cost.information_ratio,summary_metrics.risk.excess_return_without_cost.max_drawdown,summary_metrics.risk.excess_return_with_cost.mean,summary_metrics.risk.excess_return_with_cost.std,summary_metrics.risk.excess_return_with_cost.annualized_return,summary_metrics.risk.excess_return_with_cost.information_ratio,summary_metrics.risk.excess_return_with_cost.max_drawdown,summary_metrics.indicator_summary.ffr,summary_metrics.indicator_summary.pa,summary_metrics.indicator_summary.pos,summary_metrics.indicator_daily_mean.ffr,summary_metrics.indicator_daily_mean.pa,summary_metrics.indicator_daily_mean.pos,summary_metrics.indicator_daily_mean.deal_amount,summary_metrics.indicator_daily_mean.value,summary_metrics.indicator_daily_mean.count
27,bucket_topk10_ndrop1_risk0p98_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,1dfd61da9ba8490a91d7edea402ee7a3,risk.excess_return_with_cost.annualized_return,-0.7219724766678584,10,1,bucket,open,day,True,0.98,2,-0.05124611294090442,0.5931557416915894,188,-0.0027126267814766717,0.014690959392714689,-0.6456051739914479,-2.848579636897828,-0.5149430094469515,-0.0030334978011254555,0.014693325929698192,-0.7219724766678584,-3.185019170726968,-0.5744662956122341,0.9181286549707602,0.0,0.0,0.8543956043956044,0.0,0.0,3808.962962962963,125913.75890705068,1.8095238095238095
95,equal_topk20_ndrop5_risk0p95_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,62c1d293d40341cbab862d7bd72f4748,risk.excess_return_with_cost.annualized_return,-0.7282393123120096,20,5,equal,open,day,True,0.95,2,0.003887174182470865,0.5931557416915894,188,-0.0024471847033046886,0.012409741612945849,-0.5824299593865159,-3.042233111355297,-0.5227343866489575,-0.003059829043327771,0.012432107871621507,-0.7282393123120096,-3.797002396956707,-0.6136772593846136,0.8319709006288747,0.0,0.0,0.8296978202994355,0.0,0.0,6545.201058201058,252777.18266640534,8.587301587301587
4,equal_topk8_ndrop1_risk0p9_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,cc1cec5af5054052a7ae004e4e8a59d3,risk.excess_return_with_cost.annualized_return,-0.7663979887289825,8,1,equal,open,day,True,0.9,2,-0.07430340572396199,0.5931557416915894,188,-0.0028408220444913436,0.015701156443029413,-0.6761156465889397,-2.7912636961553074,-0.6777561156896477,-0.00322015961650833,0.01571092036665219,-0.7663979887289825,-3.162017363867999,-0.7243506879231301,0.861056484937272,0.0,0.0,0.8531194961102007,0.0,0.0,4710.862433862434,153569.64344734093,1.8412698412698412
94,equal_topk20_ndrop5_risk0p9_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,36ac111da8344f6bbd55f9ca48ec31a5,risk.excess_return_with_cost.annualized_return,-0.7684623854801574,20,5,equal,open,day,True,0.9,2,-0.026727480588252694,0.5931557416915894,188,-0.0026161002099772982,0.012293820725103858,-0.622631849974597,-3.2828873348671417,-0.5458700402875201,-0.0032288335524376364,0.012308252848449719,-0.7684623854801574,-4.047042141653414,-0.6367202481276367,0.8374747378120314,0.0,0.0,0.8341374625755136,0.0,0.0,6684.9047619047615,249311.99697297765,8.544973544973544
96,equal_topk20_ndrop5_risk0p98_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,b92060142a744df5b64dd054a656ffd9,risk.excess_return_with_cost.annualized_return,-0.7850151723754921,20,5,equal,open,day,True,0.98,2,-0.0395713846309097,0.5931557416915894,188,-0.002684335308808785,0.01262924904180586,-0.6388718034964908,-3.279047554831471,-0.5741120279243254,-0.00329838307720795,0.012647874413423061,-0.7850151723754921,-4.023203750653161,-0.6646983798204845,0.8243564124351609,0.0,0.0,0.8223475229088063,0.0,0.0,6712.925925925926,249176.06868264847,8.656084656084657
92,bucket_topk20_ndrop5_risk0p95_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,10b2b48b6ade43399d168df78498d685,risk.excess_return_with_cost.annualized_return,-0.7923678572852034,20,5,bucket,open,day,True,0.95,2,-0.03883252969170847,0.5931557416915894,188,-0.002677809660288571,0.013042991746498948,-0.6373186991486799,-3.1673128520416736,-0.6260565283055887,-0.003329276711282367,0.01304912918352177,-0.7923678572852034,-3.9360158696559195,-0.7214540977847108,0.8641202254226675,0.0,0.0,0.8410310129561466,0.0,0.0,6962.862433862434,267992.9625205171,8.44973544973545
91,bucket_topk20_ndrop5_risk0p9_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,25bea81134fc46a7ac762d2aaa055083,risk.excess_return_with_cost.annualized_return,-0.7925428690618305,20,5,bucket,open,day,True,0.9,2,-0.039972044995202016,0.5931557416915894,188,-0.0026866806641004343,0.012907778627620957,-0.6394299980559034,-3.2110940050045085,-0.6213008465357247,-0.0033300120548816407,0.012915305654759958,-0.7925428690618305,-3.977677745561199,-0.715551990133142,0.8641202254226675,0.0,0.0,0.8410310129561466,0.0,0.0,6861.608465608466,263910.6035714524,8.44973544973545
58,equal_topk15_ndrop2_risk0p9_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,84da955a36ff4c31a6f5c57d258a7ff1,risk.excess_return_with_cost.annualized_return,-0.7987307726951103,15,2,equal,open,day,True,0.9,2,-0.0847899872998602,0.5931557416915894,188,-0.00293996882434558,0.012559891739185985,-0.699712580194248,-3.6111481636672074,-0.6018486163761156,-0.003356011649979455,0.012547597220600094,-0.7987307726951103,-4.126210396096113,-0.6599121474600769,0.8815443578446613,0.0,0.0,0.873055106751515,0.0,0.0,4670.846560846561,170164.64116068327,3.613756613756614
93,bucket_topk20_ndrop5_risk0p98_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,1dafda313c244b0d8e81e5fcadd99ed1,risk.excess_return_with_cost.annualized_return,-0.7991247716190601,20,5,bucket,open,day,True,0.98,2,-0.04347426234784246,0.5931557416915894,188,-0.0027021025464851914,0.013116481320493367,-0.6431004060634755,-3.1781395302789472,-0.6293513121631127,-0.0033576671076431096,0.01312147253265948,-0.7991247716190601,-3.9476945232857914,-0.7253745680546991,0.8641202254226675,0.0,0.0,0.8410310129561466,0.0,0.0,6976.592592592592,268938.78878897603,8.44973544973545
64,equal_topk15_ndrop3_risk0p9_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,ec73e63715ad428a971b786b98db385f,risk.excess_return_with_cost.annualized_return,-0.7991771608979141,15,3,equal,open,day,True,0.9,2,-0.06707019718449803,0.5931557416915894,188,-0.002823366164922569,0.013310417953791715,-0.6719611472515714,-3.2723819736011626,-0.655136780930928,-0.0033578872306635047,0.013300464352470173,-0.7991771608979141,-3.8948235019754494,-0.7327958803073925,0.8544907802936564,0.0,0.0,0.8493688481608787,0.0,0.0,5700.513227513227,220697.0573575439,5.28042328042328
