datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-07-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.013376236
2025-07-02,99912.09640696416,5.698552740796003e-17,94902.66454611879,0.9490266454611879,87.90359303584252,0.0008790359303584252,94902.66454611879,5009.431860845376,0.0010650158
2025-07-03,98683.12285781151,-0.010584453173509508,189236.36644770345,0.944166975711755,259.36223630181445,0.0017160949417734446,76069.44903564453,22613.673822166988,0.0059895515
2025-07-04,94702.65296622027,-0.03889702449409767,282546.5859930373,0.9455539796787823,401.3522809387153,0.0014388483108858292,91459.25035664372,3243.4026095765403,-0.007285297
2025-07-07,92661.28324156441,-0.02043872418920696,337733.7355359022,0.5827413257635953,507.1206016318153,0.0011168464386190615,71842.50059018386,20818.78265138055,-0.0052679777
2025-07-08,93856.81410346611,0.01443202949842778,430220.29464852327,0.9981143782728775,648.8801128345432,0.0015298677747983078,90874.56897635918,2982.245127106933,-0.002962768
2025-07-09,94685.95518038285,0.010805666815442363,540578.4625161019,1.1758141262489659,833.9244974787682,0.0019715604712539606,91813.41342965853,2872.541750724333,0.0073668957
2025-07-10,99062.1098167396,0.04788170302420749,617258.9982525624,0.80984065261188,991.4946476325332,0.0016641343465731923,57634.60204880479,41427.50776793482,0.007379651
2025-07-11,99950.66582855392,0.010332899311216082,696831.9994106574,0.8032637433757621,1126.5374421112151,0.0013632133893423525,56446.79913853106,43503.866690022856,0.002546072
2025-07-14,98358.57076530432,-0.014539165386469976,788905.1995471283,0.9211864610727521,1265.4332443916717,0.0013896435919567112,75582.7991419656,22775.77162333871,-0.005980313
2025-07-15,99925.4086163729,0.017421968101784837,885211.1994979337,0.9791317543704802,1412.1952757333777,0.0014921122806054016,96857.60045881779,3067.808157555104,0.00977087
2025-07-16,99412.53552455531,-0.004461847484657137,926041.6002852872,0.40860879482721885,1479.2164344626638,0.0006707118805647254,98306.149313083,1106.3862114723015,0.009063005
2025-07-17,100580.5787630101,0.013700482119058867,1040801.8996223814,1.154384592763434,1673.1728613723487,0.0019510258528893164,97548.84878393965,3031.729979070442,0.0030542612
2025-07-18,97075.67690366505,-0.03306501097114234,1138799.5993904478,0.9743203009297697,1852.3767804346198,0.001781695047555004,74309.45107559048,22766.225828074574,0.011675119
2025-07-21,97780.77239092045,0.0079355567629847,1178012.3995308287,0.40394052754630233,1917.6308375534172,0.0006721978069084549,75714.99944198616,22065.772948934293,-0.0018205643
2025-07-22,97095.59594278445,-0.0050739036371548005,1290391.2687561368,1.1492941452336405,2106.677069011321,0.0019333681544476905,74324.0,22771.595942784443,-0.015108466
2025-07-23,97786.55378529309,0.008434986077871062,1366932.8692866035,0.7883117641666307,2234.719226502665,0.0013187226078389366,75490.60053046678,22295.953254826305,0.014387965
2025-07-24,98669.80811347229,0.010529054496931275,1462749.469225335,0.9798545528980698,2381.064852195915,0.0014965823012290274,95542.80042307056,3127.007690401737,0.0023611784
2025-07-25,97601.6871192352,-0.009249026720516786,1538447.069426189,0.7671809811751151,2536.5861546832375,0.001576179233149716,56452.60053046678,41149.08658876842,-0.00040000677
2025-07-28,98988.89860004016,0.0155694141038865,1616742.6707980384,0.802195163657361,2668.975757875609,0.001356427405098413,56443.399757385254,42545.49884265491,0.002080083
2025-07-29,98024.7553338566,-0.00813827783351448,1728448.3723317715,1.1284669605737774,2827.5198648184464,0.001601635225616837,93907.90093558865,4116.854398267951,-0.009031773
2025-07-30,99057.85103072443,0.012317300818399055,1824187.3739266195,0.9766818725410362,3001.8245670477036,0.0017781702350146476,76685.70026016235,22372.15077056207,0.011214852
2025-07-31,99243.9161505512,0.0031900550709703613,1901645.27424858,0.7819461003442887,3131.7594472209194,0.0013117070360522392,76873.6005821228,22370.3155684284,0.0034438372
2025-08-01,99243.9161505512,0.0,1901645.27424858,0.0,3131.7594472209194,0.0,76873.6005821228,22370.3155684284,-0.0045933127
2025-08-04,101438.33810510242,0.024308797793280188,2039467.8751206198,1.3887259412754878,3349.8377825867055,0.002197397521425549,96548.5,4889.838105102412,-0.0023658276
2025-08-05,100754.12720369957,-0.005000090159759106,2136829.674284438,0.959812640689556,3526.8478478079196,0.001745001628849737,77631.5,23122.62720369956,0.012047172
2025-08-06,102325.88992073887,0.01759233144282449,2256157.375186648,1.184345537140721,3727.585130768592,0.0019923479914111314,78451.70090221026,23874.189018528625,-0.0090120435
