level_0,level_1,risk
excess_return_without_cost,mean,-0.001718395180912634
excess_return_without_cost,std,0.014511193031428275
excess_return_without_cost,annualized_return,-0.4089780530572069
excess_return_without_cost,information_ratio,-1.8268732024213405
excess_return_without_cost,max_drawdown,-0.4683197499679577
excess_return_with_cost,mean,-0.002873257216755912
excess_return_with_cost,std,0.014492918823638908
excess_return_with_cost,annualized_return,-0.6838352175879071
excess_return_with_cost,information_ratio,-3.0584904237067287
excess_return_with_cost,max_drawdown,-0.6373529103999267
