,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1994.201591432937,94354.02039001432,8
2025-07-03,1.0,0.0,0.0,2212.5443065685513,106469.38823142767,9
2025-07-04,1.0,0.0,0.0,2171.737084567412,82712.89738386805,7
2025-07-07,1.0,0.0,0.0,1911.3512513102892,71874.00358476666,6
2025-07-08,1.0,0.0,0.0,1851.8350528330757,70789.90898474804,6
2025-07-09,1.0,0.0,0.0,5458.321740689066,141589.57930926004,12
2025-07-10,1.0,0.0,0.0,3377.420097724098,118223.71119035505,10
2025-07-11,1.0,0.0,0.0,3400.9797006604285,121135.46860927274,10
2025-07-14,1.0,0.0,0.0,286.23246633164763,13634.999701436273,1
2025-07-15,1.0,0.0,0.0,1281.5995505969256,86285.79995129348,7
2025-07-16,1.0,0.0,0.0,636.0,26765.400970458984,2
2025-07-17,1.0,0.0,0.0,1262.029449669194,81518.0996022809,7
2025-07-18,1.0,0.0,0.0,701.0,50750.5,4
2025-07-21,1.0,0.0,0.0,729.6218310864916,72769.50070873364,6
2025-07-22,1.0,0.0,0.0,2084.1391360611624,114532.4867359203,10
2025-07-23,1.0,0.0,0.0,2411.030398655487,106381.30007722724,9
2025-07-24,1.0,0.0,0.0,1203.5361396234066,72543.49963532515,6
2025-07-25,1.0,0.0,0.0,1219.5361396234066,73836.39975935096,6
2025-07-28,1.0,0.0,0.0,1253.0,50773.8002243042,4
2025-07-29,1.0,0.0,0.0,2379.2020058021226,95571.20190310263,8
2025-07-30,1.0,0.0,0.0,1621.676365671346,97474.55053193148,8
2025-07-31,1.0,0.0,0.0,1093.7946490694746,74904.24998049869,6
2025-08-01,,,,0.0,0.0,0
2025-08-04,1.0,0.0,0.0,2266.6026964638418,144682.80132420026,12
2025-08-05,1.0,0.0,0.0,2801.993398966683,131248.84910534628,11
2025-08-06,1.0,0.0,0.0,3225.5465811241243,123996.50066624665,10
2025-08-07,1.0,0.0,0.0,1701.078860727573,137364.39887239222,11
2025-08-08,1.0,0.0,0.0,1963.5654101361636,146870.9987609439,12
2025-08-11,1.0,0.0,0.0,4656.028958668443,146539.81922133334,12
2025-08-12,1.0,0.0,0.0,2756.888312699394,126073.4982339291,10
2025-08-13,1.0,0.0,0.0,2223.8777396987643,133865.29930556257,11
2025-08-14,1.0,0.0,0.0,2807.1421654010137,132272.04944249062,11
2025-08-15,1.0,0.0,0.0,1866.5508052097682,85104.44974029576,7
2025-08-18,1.0,0.0,0.0,925.6276582437085,84582.95465605418,7
2025-08-19,1.0,0.0,0.0,1384.6267585937578,73039.34573555145,6
2025-08-20,1.0,0.0,0.0,757.4077998533533,70987.4999856628,6
2025-08-21,1.0,0.0,0.0,3729.8619939654327,83829.85074751859,7
2025-08-22,1.0,0.0,0.0,3557.0611988181763,85435.49940478071,7
2025-08-25,1.0,0.0,0.0,2129.0,117888.40061759949,10
2025-08-26,1.0,0.0,0.0,5105.49657372482,139815.30146468198,12
2025-08-27,1.0,0.0,0.0,5588.189809007779,128990.35015700819,11
2025-08-28,1.0,0.0,0.0,4115.69323528296,119085.8504785095,10
2025-08-29,1.0,0.0,0.0,3151.825601540454,99264.90071713974,8
2025-09-01,1.0,0.0,0.0,2049.825601540454,107672.99958247678,9
2025-09-02,1.0,0.0,0.0,1693.5118527541267,118186.00046700065,10
2025-09-03,1.0,0.0,0.0,2655.3130591491636,93299.37005893115,8
2025-09-04,1.0,0.0,0.0,2986.8012063950373,127792.99902195294,11
2025-09-05,1.0,0.0,0.0,2688.0,144411.00066947937,12
2025-09-08,1.0,0.0,0.0,5139.0,163342.89139652252,13
2025-09-09,1.0,0.0,0.0,3562.0,124062.13994407654,10
2025-09-10,1.0,0.0,0.0,714.0,76159.7004699707,6
2025-09-11,1.0,0.0,0.0,1877.0036568901885,74493.70010429402,6
2025-09-12,1.0,0.0,0.0,1493.6742402265004,119924.69978605004,10
2025-09-15,1.0,0.0,0.0,1463.3089685011769,90871.04859411856,8
2025-09-16,1.0,0.0,0.0,1217.0,56161.00054550171,5
2025-09-17,1.0,0.0,0.0,2208.0,103634.40155220032,9
2025-09-18,1.0,0.0,0.0,2715.9905982446803,129637.85098904364,11
2025-09-19,1.0,0.0,0.0,4133.352213079816,91896.71146240747,8
2025-09-22,1.0,0.0,0.0,3158.0,92406.87187290192,8
2025-09-23,1.0,0.0,0.0,3150.0,106026.16034698486,9
2025-09-24,1.0,0.0,0.0,3932.9215053373086,140826.440158872,12
2025-09-25,1.0,0.0,0.0,3561.795804631981,126176.95009502789,11
2025-09-26,1.0,0.0,0.0,2799.0,101186.04936027527,9
2025-09-30,1.0,0.0,0.0,1606.0,70080.44994735718,6
2025-10-01,1.0,0.0,0.0,1334.0,81142.79956054688,7
2025-10-02,1.0,0.0,0.0,2065.795804631981,84706.74925937952,7
2025-10-03,1.0,0.0,0.0,2609.7067273304824,92021.29997831483,8
2025-10-07,1.0,0.0,0.0,1707.7150801428359,82943.60040551123,7
2025-10-08,1.0,0.0,0.0,931.5162004333754,71672.64918124412,6
2025-10-09,1.0,0.0,0.0,2993.507847621022,85073.41950877475,7
2025-10-13,1.0,0.0,0.0,4213.921505337308,104819.732636323,9
2025-10-14,1.0,0.0,0.0,4008.4360337874305,110360.30005559423,10
2025-10-15,1.0,0.0,0.0,3785.8862900062604,99611.49935246106,9
2025-10-16,1.0,0.0,0.0,1483.4502562188302,113365.10019615931,10
2025-10-17,1.0,0.0,0.0,1779.1083996223597,120882.84986823297,11
2025-10-20,1.0,0.0,0.0,1319.7113009862546,111612.14764727093,10
2025-10-21,1.0,0.0,0.0,1419.7167222326752,110311.58071973114,10
2025-10-22,1.0,0.0,0.0,878.0,56812.70011520386,5
2025-10-23,1.0,0.0,0.0,1857.0,112023.29946136475,10
2025-10-27,1.0,0.0,0.0,2975.1138208687803,133718.301343237,12
2025-10-28,1.0,0.0,0.0,4636.0,117602.33970737457,11
2025-10-29,1.0,0.0,0.0,3329.0209384934005,104510.74053142208,10
2025-10-30,1.0,0.0,0.0,1556.3774532142663,104743.97006715141,10
2025-10-31,1.0,0.0,0.0,2930.107658191288,114526.06150557424,11
2025-11-03,1.0,0.0,0.0,5292.097187027253,85448.63991293294,8
2025-11-04,1.0,0.0,0.0,1036.0104673293654,103451.79986830108,10
2025-11-05,1.0,0.0,0.0,1405.0,91609.29970932007,9
2025-11-06,1.0,0.0,0.0,2235.0,91509.30118751526,9
2025-11-07,1.0,0.0,0.0,3403.0,82654.45387458801,8
2025-11-10,1.0,0.0,0.0,6216.377453214266,80903.01623730594,8
2025-11-11,1.0,0.0,0.0,1735.7958084666504,69106.54937999786,7
2025-11-12,1.0,0.0,0.0,5203.795808466651,97952.69912176032,10
2025-11-13,1.0,0.0,0.0,2369.0,61037.25065231323,6
2025-11-14,1.0,0.0,0.0,2231.0,88954.1491394043,9
2025-11-17,1.0,0.0,0.0,1698.1029807860393,88605.14990717544,9
2025-11-18,1.0,0.0,0.0,5936.81675079472,104982.58177679696,11
2025-11-19,1.0,0.0,0.0,5026.81675079472,96234.13037472694,10
2025-11-20,1.0,0.0,0.0,4440.10298078604,77881.62976831714,8
2025-11-21,1.0,0.0,0.0,1170.1083996223597,76346.64928456699,8
2025-11-24,1.0,0.0,0.0,1323.0,76751.99936676025,8
2025-11-25,1.0,0.0,0.0,828.0,58265.499965667725,6
2025-11-26,1.0,0.0,0.0,1707.0874534596205,100588.0483376726,10
2025-11-27,1.0,0.0,0.0,2754.979053837261,79572.04996454927,8
2025-11-28,1.0,0.0,0.0,1870.0,60010.95017051697,6
2025-12-01,1.0,0.0,0.0,1464.0,61468.99987220764,6
2025-12-02,1.0,0.0,0.0,1336.0,107534.57912826538,11
2025-12-03,1.0,0.0,0.0,990.0,48485.21999359131,5
2025-12-04,1.0,0.0,0.0,2186.0,52934.499813079834,5
2025-12-05,1.0,0.0,0.0,2162.3044554882017,90852.19964655068,9
2025-12-08,1.0,0.0,0.0,2151.3044554882017,98843.59942682412,10
2025-12-09,1.0,0.0,0.0,1984.7434526464763,91212.04978046915,9
2025-12-10,1.0,0.0,0.0,2018.0,60977.39959716797,6
2025-12-11,1.0,0.0,0.0,2030.047908134678,57952.80025872173,6
2025-12-12,1.0,0.0,0.0,1673.0,81632.08002090454,8
2025-12-15,1.0,0.0,0.0,1489.304455488202,99598.99982507851,10
2025-12-16,1.0,0.0,0.0,513.0,40397.60041809082,4
2025-12-17,1.0,0.0,0.0,3219.0,73802.42029190063,7
2025-12-18,1.0,0.0,0.0,2759.0,96847.10072898865,10
2025-12-19,1.0,0.0,0.0,3614.0,58575.359882354736,6
2025-12-22,1.0,0.0,0.0,585.0,49311.400245666504,5
2025-12-23,1.0,0.0,0.0,3364.0,100728.00003433228,10
2025-12-24,1.0,0.0,0.0,3669.0,94060.10095596313,9
2025-12-26,1.0,0.0,0.0,856.0,41367.900411605835,4
2025-12-29,1.0,0.0,0.0,2305.0,82923.75044155121,8
2025-12-30,1.0,0.0,0.0,2048.0,110299.70078086853,11
2025-12-31,1.0,0.0,0.0,1695.6177986780576,96812.49904245506,10
2026-01-02,1.0,0.0,0.0,2287.6177986780576,118762.24980174759,12
2026-01-05,1.0,0.0,0.0,1000.5549653094255,70592.49973325082,7
2026-01-06,1.0,0.0,0.0,2831.5549653094254,129101.69935481092,13
2026-01-07,1.0,0.0,0.0,1740.0,89333.20001411438,9
2026-01-08,1.0,0.0,0.0,1946.0,88639.00056266785,9
2026-01-09,1.0,0.0,0.0,3945.0,90226.61010360718,9
2026-01-12,1.0,0.0,0.0,3594.4989162353177,82470.37935862248,8
2026-01-13,1.0,0.0,0.0,2194.5693759898513,91107.20897738337,9
2026-01-14,1.0,0.0,0.0,1374.0704597545337,60287.69984827001,6
2026-01-15,1.0,0.0,0.0,1801.0,63876.30089187622,6
2026-01-16,1.0,0.0,0.0,2317.0,83076.31959533691,8
2026-01-19,1.0,0.0,0.0,2464.0,95808.39890193939,9
2026-01-20,1.0,0.0,0.0,1684.4921447096392,107082.85047295455,10
2026-01-21,1.0,0.0,0.0,2583.4921447096394,110351.8489973957,11
2026-01-22,1.0,0.0,0.0,3406.492144709639,127599.14896225055,13
2026-01-23,1.0,0.0,0.0,4082.492144709639,88999.85094565745,9
2026-01-26,1.0,0.0,0.0,3104.0,91825.9008102417,9
2026-01-27,1.0,0.0,0.0,2439.0,99314.09989070892,10
2026-01-28,1.0,0.0,0.0,6134.0,105611.63097667694,11
2026-01-29,1.0,0.0,0.0,4959.0,103497.53871440887,11
2026-01-30,1.0,0.0,0.0,3926.0,104138.74946165085,11
2026-02-02,1.0,0.0,0.0,4809.0,103282.05079126358,11
2026-02-03,1.0,0.0,0.0,2260.0,106602.44966888428,11
2026-02-04,1.0,0.0,0.0,1810.0,108260.74939632416,11
2026-02-05,1.0,0.0,0.0,878.0,87658.89946365356,9
2026-02-06,1.0,0.0,0.0,2104.5026216557935,102819.75033040273,11
2026-02-09,1.0,0.0,0.0,1162.0,53867.34911155701,6
2026-02-10,1.0,0.0,0.0,1520.5026216557935,99787.55070893055,11
2026-02-11,1.0,0.0,0.0,853.0,81638.20029640198,9
2026-02-23,1.0,0.0,0.0,949.7500009778887,90682.50007301569,10
2026-02-24,1.0,0.0,0.0,1016.7500009778887,77348.09939916432,8
2026-02-25,1.0,0.0,0.0,1113.0,46998.249530792236,5
2026-02-26,1.0,0.0,0.0,1164.0,74090.24977111816,8
2026-03-02,1.0,0.0,0.0,637.0,54537.800300598145,6
2026-03-03,1.0,0.0,0.0,1102.0,55532.84982299805,6
2026-03-04,1.0,0.0,0.0,2188.0,80206.80014133453,9
2026-03-05,1.0,0.0,0.0,1796.0,52212.1800699234,6
2026-03-06,1.0,0.0,0.0,2712.0,63784.779408454895,7
2026-03-09,1.0,0.0,0.0,1836.0,42758.22989463806,5
2026-03-10,1.0,0.0,0.0,3445.0,58976.67035341263,7
2026-03-11,1.0,0.0,0.0,2616.0,64925.36038017273,8
2026-03-12,1.0,0.0,0.0,2230.0,85971.90049171448,11
2026-03-13,1.0,0.0,0.0,1197.0,53402.400294303894,7
2026-03-16,1.0,0.0,0.0,1566.0,45377.09997558594,6
2026-03-17,1.0,0.0,0.0,1890.0,61373.699909210205,8
2026-03-18,1.0,0.0,0.0,2103.0,63901.19989776611,8
2026-03-19,1.0,0.0,0.0,1378.0,72130.7000617981,9
2026-03-20,1.0,0.0,0.0,1698.0,69431.29983520508,9
2026-03-23,1.0,0.0,0.0,3460.0,83205.35060405731,11
2026-03-24,1.0,0.0,0.0,2525.0,59753.44985771179,8
2026-03-25,1.0,0.0,0.0,2150.0,72813.59963226318,10
2026-03-26,1.0,0.0,0.0,1231.0,48185.450048446655,7
2026-03-27,1.0,0.0,0.0,2015.0,56299.699290275574,8
2026-03-30,1.0,0.0,0.0,1471.0,55183.74984550476,8
2026-03-31,1.0,0.0,0.0,1005.0,51807.84966278076,8
2026-04-01,1.0,0.0,0.0,2983.0,66721.05020809174,10
2026-04-02,1.0,0.0,0.0,1336.0,57421.79977798462,8
2026-04-07,1.0,0.0,0.0,1061.0166413033337,48396.249992400546,7
2026-04-08,1.0,0.0,0.0,964.0166413033337,65064.450102538096,9
2026-04-09,1.0,0.0,0.0,1267.0,71454.80042266846,10
2026-04-10,1.0,0.0,0.0,1245.0,64657.400095939636,9
2026-04-13,1.0,0.0,0.0,1186.0,50041.94958972931,7
2026-04-14,1.0,0.0,0.0,156.0,16334.10026550293,2
