level_0,level_1,risk
excess_return_without_cost,mean,-0.001234481601031851
excess_return_without_cost,std,0.013821097029907714
excess_return_without_cost,annualized_return,-0.29380662104558053
excess_return_without_cost,information_ratio,-1.3779408780208573
excess_return_without_cost,max_drawdown,-0.3473672391026611
excess_return_with_cost,mean,-0.0015061177313275512
excess_return_with_cost,std,0.013796834835882146
excess_return_with_cost,annualized_return,-0.35845602005595717
excess_return_with_cost,information_ratio,-1.6841002280151203
excess_return_with_cost,max_drawdown,-0.38233338346474843
