,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,2263.2591933494145,94905.31524826743,7
2025-07-03,1.0,0.0,0.0,2058.377907674032,94818.96662007703,7
2025-07-04,1.0,0.0,0.0,1903.943967491496,67217.85708000467,5
2025-07-07,1.0,0.0,0.0,1692.4570394816665,56654.79327737591,4
2025-07-08,1.0,0.0,0.0,2688.8419188452767,82766.07000977377,6
2025-07-09,1.0,0.0,0.0,3898.6247555884534,109058.25871285133,8
2025-07-10,1.0,0.0,0.0,2706.052647865609,83591.81248020314,6
2025-07-11,1.0,0.0,0.0,3247.356445597555,113656.45605892711,8
2025-07-14,1.0,0.0,0.0,328.6372761585584,15654.99965720461,1
2025-07-15,1.0,0.0,0.0,2163.0615683612823,99700.29993909906,7
2025-07-16,1.0,0.0,0.0,630.0,30861.200607299805,2
2025-07-17,1.0,0.0,0.0,1437.1386389080149,82767.2488562848,6
2025-07-18,1.0,0.0,0.0,871.4987702814401,71309.99995343479,5
2025-07-21,1.0,0.0,0.0,630.0,57589.89979171753,4
2025-07-22,1.0,0.0,0.0,2346.09096087304,108521.55349786699,8
2025-07-23,1.0,0.0,0.0,2195.1328095848203,109995.05007937123,8
2025-07-24,1.0,0.0,0.0,1028.8531570763325,96322.49958926396,7
2025-07-25,1.0,0.0,0.0,2249.8531570763325,81997.89992219814,6
2025-07-28,1.0,0.0,0.0,1403.0,57004.80025100708,4
2025-07-29,1.0,0.0,0.0,1638.2581051544757,82395.40237399023,6
2025-07-30,1.0,0.0,0.0,1784.7610727816111,98087.150615607,7
2025-07-31,1.0,0.0,0.0,1201.258635868044,71537.69997814296,5
2025-08-01,,,,0.0,0.0,0
2025-08-04,1.0,0.0,0.0,2045.9994728238366,138381.65143376484,10
2025-08-05,1.0,0.0,0.0,1122.0,96401.09948730469,7
2025-08-06,1.0,0.0,0.0,2201.2049658224264,114000.3007269002,8
2025-08-07,1.0,0.0,0.0,1340.3603156242489,98855.24903104783,7
2025-08-08,1.0,0.0,0.0,2025.2755804481133,145726.49855517506,10
2025-08-11,1.0,0.0,0.0,5075.204965822426,115554.37963200579,8
2025-08-12,1.0,0.0,0.0,3154.7152642902215,117988.59928488142,8
2025-08-13,1.0,0.0,0.0,2020.2726722690109,98890.70064445183,7
2025-08-14,1.0,0.0,0.0,2714.014790057223,99656.1492724146,7
2025-08-15,1.0,0.0,0.0,2200.98853152427,100532.89968025098,7
2025-08-18,1.0,0.0,0.0,994.0859322721883,84740.70917090759,6
2025-08-19,1.0,0.0,0.0,1674.6395180024874,99773.39171763649,7
2025-08-20,1.0,0.0,0.0,595.0,55558.5,4
2025-08-21,1.0,0.0,0.0,3809.6530309122313,70620.98092928783,5
2025-08-22,1.0,0.0,0.0,4194.653030912232,100538.6992950853,7
2025-08-25,1.0,0.0,0.0,1613.0,110689.05051994324,8
2025-08-26,1.0,0.0,0.0,5309.156432996847,138273.75161060435,10
2025-08-27,1.0,0.0,0.0,2042.9796498953617,95822.49904542828,7
2025-08-28,1.0,0.0,0.0,5189.823216898515,110691.40049783693,8
