datetime,instrument,weight
2025-07-02,1225,0.0314235350324174
2025-07-02,1560,0.03197684180367203
2025-07-02,1616,0.06313399699919117
2025-07-02,2314,0.063251571271951
2025-07-02,2383,0.06326310467809454
2025-07-02,2408,0.0316745891440068
2025-07-02,2462,0.06319505062889692
2025-07-02,3017,0.06077101133652812
2025-07-02,3040,0.06305292863008297
2025-07-02,3535,0.031230215795110084
2025-07-02,3665,0.057926580047708745
2025-07-02,4551,0.03177667431842344
2025-07-02,5234,0.03182671683656886
2025-07-02,6117,0.06336819492676397
2025-07-02,6674,0.03156149371983597
2025-07-02,6919,0.06326810925953484
2025-07-02,8021,0.06316552424065537
2025-07-02,8045,0.03146941807670562
2025-07-02,8210,0.02969492686435812
2025-07-03,1225,0.0317004542971072
2025-07-03,1560,0.032854586191151364
2025-07-03,1616,0.06166706885698781
2025-07-03,2314,0.06247148461900823
2025-07-03,2383,0.0646737586497238
2025-07-03,2408,0.0322413012351044
2025-07-03,2462,0.06260292503876935
2025-07-03,2712,0.058533934794552094
2025-07-03,3017,0.062363980979303124
2025-07-03,3040,0.06263279292681398
2025-07-03,3665,0.0599002344324906
2025-07-03,4551,0.03123674821734049
2025-07-03,5234,0.031002784608645438
2025-07-03,6117,0.061028893185435584
2025-07-03,6674,0.031396043265477264
2025-07-03,6919,0.06223455413112363
2025-07-03,7799,0.05400099529790667
2025-07-03,8021,0.06469525492427503
2025-07-03,8045,0.032542428367849575
2025-07-03,8210,0.029270450991121976
2025-07-04,1225,0.03131920509646655
2025-07-04,1560,0.03248032305472256
2025-07-04,1616,0.05971565804356811
2025-07-04,2314,0.06130773646801082
2025-07-04,2383,0.06547749668562829
2025-07-04,2408,0.031424333966649454
2025-07-04,2462,0.06279495689439062
2025-07-04,2712,0.058270007354784464
2025-07-04,3017,0.0629946021844287
2025-07-04,3040,0.06019754283493441
2025-07-04,3665,0.06223758801094876
2025-07-04,4551,0.03268300939870432
2025-07-04,5234,0.03095004971991259
2025-07-04,6117,0.061036659008435766
2025-07-04,6674,0.031174524263357706
2025-07-04,6919,0.06311114444521113
2025-07-04,7799,0.05010381343028884
2025-07-04,8021,0.06985586787619616
2025-07-04,8210,0.029642729426293462
