level_0,level_1,risk
excess_return_without_cost,mean,-0.003096374184560481
excess_return_without_cost,std,0.020106358256905092
excess_return_without_cost,annualized_return,-0.7369370559253945
excess_return_without_cost,information_ratio,-2.375792461125374
excess_return_without_cost,max_drawdown,-0.6826600033116461
excess_return_with_cost,mean,-0.0048728007144231865
excess_return_with_cost,std,0.020075858300906683
excess_return_with_cost,annualized_return,-1.1597265700327184
excess_return_with_cost,information_ratio,-3.7444928616757434
excess_return_with_cost,max_drawdown,-0.9721184901610482
