level_0,level_1,risk
excess_return_without_cost,mean,-0.0011429621024862985
excess_return_without_cost,std,0.01333230412387455
excess_return_without_cost,annualized_return,-0.27202498039173906
excess_return_without_cost,information_ratio,-1.3225591281958136
excess_return_without_cost,max_drawdown,-0.33269108951061566
excess_return_with_cost,mean,-0.001780437050851208
excess_return_with_cost,std,0.013307908588007605
excess_return_with_cost,annualized_return,-0.4237440181025875
excess_return_with_cost,information_ratio,-2.063979088454015
excess_return_with_cost,max_drawdown,-0.4242148836092724
