level_0,level_1,risk
excess_return_without_cost,mean,-0.0016180778533146794
excess_return_without_cost,std,0.014731635582345845
excess_return_without_cost,annualized_return,-0.3851025290888937
excess_return_without_cost,information_ratio,-1.6944818646201312
excess_return_without_cost,max_drawdown,-0.43372091058803464
excess_return_with_cost,mean,-0.0024034143646789498
excess_return_with_cost,std,0.014697857064957595
excess_return_with_cost,annualized_return,-0.57201261879359
excess_return_with_cost,information_ratio,-2.5226855029420547
excess_return_with_cost,max_drawdown,-0.5473056082238243
