,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1615.8365251541359,93503.68932004311,10
2025-07-03,1.0,0.0,0.0,2061.529343473363,105093.74451697856,11
2025-07-04,1.0,0.0,0.0,2031.433836622055,85852.5855626812,9
2025-07-07,1.0,0.0,0.0,1732.1195018442954,94404.98374676197,10
2025-07-08,1.0,0.0,0.0,1395.981191757438,58000.089706482104,6
2025-07-09,1.0,0.0,0.0,3883.7994731342383,116622.38171391626,12
2025-07-10,1.0,0.0,0.0,3823.280330313748,114501.05711746962,12
2025-07-11,1.0,0.0,0.0,3028.624982932421,117681.19590816091,12
2025-07-14,1.0,0.0,0.0,482.9004832998861,48343.582658207146,5
2025-07-15,1.0,0.0,0.0,948.0000444481857,67284.79982900369,7
2025-07-16,1.0,0.0,0.0,280.09623580497737,20464.600516283375,2
2025-07-17,1.0,0.0,0.0,1458.2155304296286,87009.90162057942,9
2025-07-18,1.0,0.0,0.0,1094.599102236623,77272.18252819458,8
2025-07-21,1.0,0.0,0.0,810.6141371345354,75782.80088026711,8
2025-07-22,1.0,0.0,0.0,1711.0587237661375,90750.37555905007,10
2025-07-23,1.0,0.0,0.0,2384.212421393694,124210.31024304623,13
2025-07-24,1.0,0.0,0.0,840.3194809369621,75322.5997175982,8
2025-07-25,1.0,0.0,0.0,1196.319480936962,95349.59993176293,10
2025-07-28,1.0,0.0,0.0,1254.9996485492245,78406.50003993491,8
2025-07-29,1.0,0.0,0.0,1487.5768126836197,95341.90118717571,10
2025-07-30,1.0,0.0,0.0,1662.24580811397,97204.75072836378,10
2025-07-31,1.0,0.0,0.0,1596.1045212442828,68263.8997172179,7
2025-08-01,,,,0.0,0.0,0
2025-08-04,1.0,0.0,0.0,3010.2367502012507,149742.6509745885,15
2025-08-05,1.0,0.0,0.0,3240.163943778274,127106.49926960346,13
2025-08-06,1.0,0.0,0.0,2066.714283486648,80041.9004769155,8
2025-08-07,1.0,0.0,0.0,1760.9091581587531,140844.59917824322,14
2025-08-08,1.0,0.0,0.0,1530.6905100621188,109510.89900899971,11
2025-08-11,1.0,0.0,0.0,4737.587792935361,146761.99897872572,14
2025-08-12,1.0,0.0,0.0,2789.1572995785127,115602.94869162684,11
2025-08-13,1.0,0.0,0.0,2198.4644040678313,121974.59977473516,12
2025-08-14,1.0,0.0,0.0,2525.681255624085,131709.6993260814,13
2025-08-15,1.0,0.0,0.0,2385.119171331956,113957.84973743331,11
2025-08-18,1.0,0.0,0.0,1408.2083782270481,91568.2276143363,9
2025-08-19,1.0,0.0,0.0,1363.5344598046395,81523.07255379204,8
2025-08-20,1.0,0.0,0.0,531.5058372550809,59903.99972543827,6
2025-08-21,1.0,0.0,0.0,3886.0032047342406,112196.3005017505,11
2025-08-22,1.0,0.0,0.0,4499.773415878028,91948.98946841632,9
2025-08-25,1.0,0.0,0.0,2585.9435055944655,102558.48051991704,10
2025-08-26,1.0,0.0,0.0,4337.489774393702,130320.401083139,13
2025-08-27,1.0,0.0,0.0,5064.0790243842175,138570.76980386168,14
2025-08-28,1.0,0.0,0.0,3826.0276438806745,139818.9003523995,14
2025-08-29,1.0,0.0,0.0,2814.0386343353102,93404.35130254552,9
2025-09-01,1.0,0.0,0.0,2397.600240445152,120431.89961284847,12
2025-09-02,1.0,0.0,0.0,1718.5463892946661,117666.27338183922,12
2025-09-03,1.0,0.0,0.0,3155.1134487242716,116716.51693979792,12
2025-09-04,1.0,0.0,0.0,3028.5670594296053,116687.04871921381,12
2025-09-05,1.0,0.0,0.0,2998.0,140951.34984588623,14
2025-09-08,1.0,0.0,0.0,3874.0,146016.33028697968,14
2025-09-09,1.0,0.0,0.0,3565.2565618088233,114590.63015923026,11
2025-09-10,1.0,0.0,0.0,1619.2565618088233,75104.75149130501,7
2025-09-11,1.0,0.0,0.0,2166.934147779688,91591.80030837959,9
2025-09-12,1.0,0.0,0.0,1326.6962306724022,128701.39982148039,13
2025-09-15,1.0,0.0,0.0,1379.5824563701647,94724.2988270803,10
2025-09-16,1.0,0.0,0.0,1559.0,75052.10103416443,8
2025-09-17,1.0,0.0,0.0,1982.0,94563.75096321106,10
2025-09-18,1.0,0.0,0.0,2638.07184205246,126658.75050552454,13
2025-09-19,1.0,0.0,0.0,3701.2514685750098,95482.0523815218,10
2025-09-22,1.0,0.0,0.0,2653.0,85257.78302764893,9
2025-09-23,1.0,0.0,0.0,2985.0,115923.38995838165,12
2025-09-24,1.0,0.0,0.0,3053.3139862640915,116094.60973077473,12
2025-09-25,1.0,0.0,0.0,3033.482423821261,122715.8003960436,13
2025-09-26,1.0,0.0,0.0,3099.0,118863.60001945496,13
2025-09-30,1.0,0.0,0.0,1767.0,77043.44984817505,8
2025-10-01,1.0,0.0,0.0,1344.0,85291.29964065552,9
2025-10-02,1.0,0.0,0.0,2355.4764341289174,88063.04983653323,9
2025-10-03,1.0,0.0,0.0,2569.412612742003,95283.09975234368,10
2025-10-07,1.0,0.0,0.0,2735.6443471969633,85830.50012920628,9
2025-10-08,1.0,0.0,0.0,2103.446389483005,76670.99949092366,8
2025-10-09,1.0,0.0,0.0,2588.2146550280454,87483.04979906233,9
2025-10-13,1.0,0.0,0.0,3367.0,105673.05084323883,11
2025-10-14,1.0,0.0,0.0,3072.0,109701.85041618347,12
2025-10-15,1.0,0.0,0.0,3035.506944853741,81817.85093040082,9
2025-10-16,1.0,0.0,0.0,1253.1989482819931,94465.20003018204,10
2025-10-17,1.0,0.0,0.0,1571.0921396790056,109061.24943095914,12
2025-10-20,1.0,0.0,0.0,938.285135316303,83391.72990948534,9
2025-10-21,1.0,0.0,0.0,1452.0921407032984,89703.29878426244,10
