level_0,level_1,risk
excess_return_without_cost,mean,-0.0022993914957846265
excess_return_without_cost,std,0.01576144324245136
excess_return_without_cost,annualized_return,-0.5472551759967411
excess_return_without_cost,information_ratio,-2.250636806272009
excess_return_without_cost,max_drawdown,-0.5380503666604073
excess_return_with_cost,mean,-0.003700966096575976
excess_return_with_cost,std,0.015787401179852462
excess_return_with_cost,annualized_return,-0.8808299309850822
excess_return_with_cost,information_ratio,-3.6165372284918527
excess_return_with_cost,max_drawdown,-0.7412732178676283
