,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1540.9180624645865,89557.51971437763,15
2025-07-03,1.0,0.0,0.0,1345.8363605384866,64645.84059051399,12
2025-07-04,1.0,0.0,0.0,1548.970850637323,72794.74511755184,15
2025-07-07,1.0,0.0,0.0,1507.9303546871956,63493.491149447415,10
2025-07-08,1.0,0.0,0.0,1167.7039008045522,54730.45888758179,10
2025-07-09,1.0,0.0,0.0,1729.5556037221013,74323.39588542825,14
2025-07-10,1.0,0.0,0.0,2916.7112933754443,76615.16292766079,14
2025-07-11,1.0,0.0,0.0,2536.439934757369,101396.0394953941,18
2025-07-14,1.0,0.0,0.0,805.3908862856396,69374.53547756154,13
2025-07-15,1.0,0.0,0.0,1501.5384198642023,69319.93953935837,11
2025-07-16,1.0,0.0,0.0,780.1225382427251,37555.58714656294,8
2025-07-17,1.0,0.0,0.0,958.181001318169,52349.75892445967,10
2025-07-18,1.0,0.0,0.0,671.7712319659438,66236.61641475602,12
2025-07-21,1.0,0.0,0.0,658.9873734054435,52818.999809106666,9
2025-07-22,1.0,0.0,0.0,1182.3514080888976,77894.15008596337,16
2025-07-23,1.0,0.0,0.0,1520.353897684445,80084.15320200003,15
2025-07-24,1.0,0.0,0.0,717.6485530967079,50133.7001269745,9
2025-07-25,1.0,0.0,0.0,877.6792634128643,67358.8003872108,12
2025-07-28,1.0,0.0,0.0,1072.1801136470358,58245.083706450176,11
2025-07-29,1.0,0.0,0.0,1252.7557166762172,69635.55250394222,12
2025-07-30,1.0,0.0,0.0,1325.833843800883,79684.65070112702,12
2025-07-31,1.0,0.0,0.0,464.85156208679683,27307.800070077858,5
2025-08-01,1.0,0.0,0.0,93.03071007406277,9983.000086489656,2
2025-08-04,1.0,0.0,0.0,2752.921152182844,114316.05062769563,19
2025-08-05,1.0,0.0,0.0,2223.140801529488,90419.59922990695,17
2025-08-06,1.0,0.0,0.0,2061.6638726252204,82557.65004809746,13
2025-08-07,1.0,0.0,0.0,1561.4270295261467,115776.39995147532,19
2025-08-08,1.0,0.0,0.0,1008.6368067578894,64698.500121702644,11
2025-08-11,1.0,0.0,0.0,3564.569380307689,123830.25631071288,18
2025-08-12,1.0,0.0,0.0,2070.550537455266,90303.85706372253,15
2025-08-13,1.0,0.0,0.0,1947.9417664281798,106691.04957682561,18
2025-08-14,1.0,0.0,0.0,2010.3350304947041,100995.79907982079,17
2025-08-15,1.0,0.0,0.0,1924.2743536983148,100581.24980466993,17
2025-08-18,1.0,0.0,0.0,1318.9186732125133,93885.75947909581,15
2025-08-19,1.0,0.0,0.0,1375.0184312044912,78702.49101606033,12
2025-08-20,1.0,0.0,0.0,1420.3929278950322,59266.74996354431,11
2025-08-21,1.0,0.0,0.0,3894.6284300432944,115228.23099309736,20
2025-08-22,1.0,0.0,0.0,3330.8624485593305,89270.79966930888,16
2025-08-25,1.0,0.0,0.0,1785.4815118446486,82834.50034983533,15
2025-08-26,1.0,0.0,0.0,3732.105334304484,116603.65072764474,19
2025-08-27,1.0,0.0,0.0,3123.503944592186,106083.8499277303,18
2025-08-28,1.0,0.0,0.0,3016.3035034624177,109484.50036909795,17
2025-08-29,1.0,0.0,0.0,3557.909898405155,100330.08071606436,15
2025-09-01,1.0,0.0,0.0,2107.2077846550355,81465.59946675316,11
2025-09-02,1.0,0.0,0.0,1067.5742250388967,77564.60322003104,13
2025-09-03,1.0,0.0,0.0,2456.8744272855765,93599.06198282837,15
2025-09-04,1.0,0.0,0.0,2432.30020224668,90639.44894665852,14
2025-09-05,1.0,0.0,0.0,2741.0,106233.29999685287,18
2025-09-08,1.0,0.0,0.0,3118.853399868842,104977.89076847956,16
2025-09-09,1.0,0.0,0.0,3078.151751176524,103525.39009492777,17
2025-09-10,1.0,0.0,0.0,1636.2787665153332,96615.95025460061,17
2025-09-11,1.0,0.0,0.0,1897.1202900375051,88425.25035957345,14
2025-09-12,1.0,0.0,0.0,1138.7306835269087,107686.59997584409,16
