,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,2263.2591933494145,94905.31524826743,7
2025-07-03,1.0,0.0,0.0,1397.3779076740323,56116.20139943493,4
2025-07-04,1.0,0.0,0.0,1120.697480334092,54811.70067819174,4
2025-07-07,1.0,0.0,0.0,1491.7590528579217,54404.19330501996,4
2025-07-08,1.0,0.0,0.0,676.4516193377758,55580.6099287273,4
2025-07-09,1.0,0.0,0.0,1966.5995622254661,54839.72519291449,4
2025-07-10,1.0,0.0,0.0,1825.7723081875915,27017.734539120633,2
2025-07-11,1.0,0.0,0.0,1683.9992481997647,59239.871986298065,4
2025-07-14,1.0,0.0,0.0,1065.7786258058356,71622.80027837667,5
2025-07-15,1.0,0.0,0.0,1778.0140295253937,70135.30052275005,5
2025-07-16,1.0,0.0,0.0,899.0,56833.30093383789,4
2025-07-17,1.0,0.0,0.0,705.4385941870853,57034.299350307694,4
2025-07-18,1.0,0.0,0.0,376.62162443410284,60089.00079805145,4
2025-07-21,1.0,0.0,0.0,770.0,42620.45044326782,3
2025-07-22,1.0,0.0,0.0,1395.0,68064.59943580627,5
2025-07-23,1.0,0.0,0.0,884.0016873570304,57283.49989371415,4
2025-07-24,1.0,0.0,0.0,1454.0970166555062,59995.09995130905,4
2025-07-25,1.0,0.0,0.0,360.09701665550625,29997.499239937802,2
2025-07-28,1.0,0.0,0.0,1892.0,58161.79957008362,4
2025-07-29,1.0,0.0,0.0,1706.7696222624272,85689.30248629281,6
2025-07-30,1.0,0.0,0.0,517.767934905397,45463.00101973567,3
2025-07-31,1.0,0.0,0.0,1183.0,58999.650245666504,4
2025-08-01,,,,0.0,0.0,0
2025-08-04,1.0,0.0,0.0,797.0,71918.50040054321,5
2025-08-05,1.0,0.0,0.0,206.0,43133.0,3
2025-08-06,1.0,0.0,0.0,1271.2981334684127,58000.20019463834,4
2025-08-07,1.0,0.0,0.0,704.472672802654,43787.449711695735,3
2025-08-08,1.0,0.0,0.0,1514.472672802654,86494.6999532018,6
2025-08-11,1.0,0.0,0.0,1443.0,60113.80004501343,4
2025-08-12,1.0,0.0,0.0,1940.4173907939066,56402.34832650413,4
2025-08-13,1.0,0.0,0.0,1853.4173907939066,55942.10045852081,4
2025-08-14,1.0,0.0,0.0,1607.550306820393,61500.450055158144,4
2025-08-15,1.0,0.0,0.0,1757.7248472846047,58565.04959367055,4
2025-08-18,1.0,0.0,0.0,529.4726739326245,42778.401044443075,3
2025-08-19,1.0,0.0,0.0,1194.0,47546.60037612915,3
2025-08-20,1.0,0.0,0.0,748.0,42474.29963684082,3
2025-08-21,1.0,0.0,0.0,3783.108813488455,84318.62015349013,6
2025-08-22,1.0,0.0,0.0,3450.108813488455,43273.299437629124,3
2025-08-25,1.0,0.0,0.0,384.0,55819.5,4
2025-08-26,1.0,0.0,0.0,3389.836704776567,83835.55024303879,6
2025-08-27,1.0,0.0,0.0,1570.6859179981927,56070.6994911277,4
2025-08-28,1.0,0.0,0.0,493.0,43453.59982299805,3
2025-08-29,1.0,0.0,0.0,890.0811951100975,59449.79949318491,4
