level_0,level_1,risk
excess_return_without_cost,mean,-0.0007342087177716806
excess_return_without_cost,std,0.010798224523013744
excess_return_without_cost,annualized_return,-0.17474167482966
excess_return_without_cost,information_ratio,-1.0489521128489594
excess_return_without_cost,max_drawdown,-0.1975393539947436
excess_return_with_cost,mean,-0.0008743137529052857
excess_return_with_cost,std,0.01078571031072534
excess_return_with_cost,annualized_return,-0.208086673191458
excess_return_with_cost,information_ratio,-1.250567208820339
excess_return_with_cost,max_drawdown,-0.21664844094089142
