,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1524.808212434759,90626.90934263538,19
2025-07-03,1.0,0.0,0.0,1120.9490883618917,39080.60067115498,8
2025-07-04,1.0,0.0,0.0,569.4852505288699,36732.01565763125,9
2025-07-07,1.0,0.0,0.0,921.6786631016023,42333.78877554874,8
2025-07-08,1.0,0.0,0.0,847.5870696602913,36247.770755425314,8
2025-07-09,1.0,0.0,0.0,1189.2334894160622,35693.101665432594,8
2025-07-10,1.0,0.0,0.0,1228.2222851751685,26363.345566349257,6
2025-07-11,1.0,0.0,0.0,1162.8391325938724,36191.64790048939,8
2025-07-14,1.0,0.0,0.0,399.1862041186967,34267.94804090326,7
2025-07-15,1.0,0.0,0.0,1327.8917840759314,44673.950108101606,9
2025-07-16,1.0,0.0,0.0,327.8469603175553,20312.600189558398,6
2025-07-17,1.0,0.0,0.0,281.5193176005872,20410.55425726497,5
2025-07-18,1.0,0.0,0.0,358.5297876848539,39075.30022578982,8
2025-07-21,1.0,0.0,0.0,605.0872037840172,36250.904280678755,8
2025-07-22,1.0,0.0,0.0,681.3211909432027,35628.099919561915,8
2025-07-23,1.0,0.0,0.0,822.8989536019989,41097.23642919597,9
2025-07-24,1.0,0.0,0.0,577.7557889700508,38018.2003586473,7
2025-07-25,1.0,0.0,0.0,684.5250180087987,38669.59984068877,7
2025-07-28,1.0,0.0,0.0,867.7630861308429,44243.48320117724,8
2025-07-29,1.0,0.0,0.0,750.0123227971194,46894.63027225685,10
2025-07-30,1.0,0.0,0.0,778.2154380133829,39009.90039087513,7
2025-07-31,1.0,0.0,0.0,480.07123981310707,37163.69999192044,7
2025-08-01,1.0,0.0,0.0,104.0,7384.0,1
2025-08-04,1.0,0.0,0.0,1263.979065034789,40751.90035136601,9
2025-08-05,1.0,0.0,0.0,638.0,27329.1499710083,7
2025-08-06,1.0,0.0,0.0,916.755461484925,39870.89980205722,8
2025-08-07,1.0,0.0,0.0,462.0431035540863,39905.2995905435,7
2025-08-08,1.0,0.0,0.0,594.028916996658,44753.00015277877,9
2025-08-11,1.0,0.0,0.0,1671.2819185182293,51682.71973533864,9
2025-08-12,1.0,0.0,0.0,1413.6349879959591,45028.0330520636,8
2025-08-13,1.0,0.0,0.0,952.6732226604025,37594.299818295825,7
2025-08-14,1.0,0.0,0.0,983.777026570076,37144.35008186008,7
2025-08-15,1.0,0.0,0.0,907.3351630025106,39694.24967481193,7
2025-08-18,1.0,0.0,0.0,466.0502216756295,40876.89054330997,7
2025-08-19,1.0,0.0,0.0,571.739037071841,44623.24983275062,8
2025-08-20,1.0,0.0,0.0,746.5144896485454,32918.90503079099,6
2025-08-21,1.0,0.0,0.0,1767.4704583122445,57725.52021372225,11
2025-08-22,1.0,0.0,0.0,1919.8251137275718,45377.61951572573,8
2025-08-25,1.0,0.0,0.0,1424.8751812763576,39925.490348273604,7
2025-08-26,1.0,0.0,0.0,2211.265294866431,50073.90072849477,10
2025-08-27,1.0,0.0,0.0,824.5859161848,36214.799803611895,7
2025-08-28,1.0,0.0,0.0,1509.0,43309.20004749298,8
2025-08-29,1.0,0.0,0.0,988.7457060754131,47993.400056029575,8
2025-09-01,1.0,0.0,0.0,901.066327393782,40570.299480571004,7
2025-09-02,1.0,0.0,0.0,1101.848452245224,43599.271925091845,8
2025-09-03,1.0,0.0,0.0,1189.207451216109,43436.55025338286,8
2025-09-04,1.0,0.0,0.0,667.055903461333,44763.86654366708,8
2025-09-05,1.0,0.0,0.0,2075.0,47567.800082206726,9
2025-09-08,1.0,0.0,0.0,1932.0,51892.83041000366,9
2025-09-09,1.0,0.0,0.0,1597.0,39792.029973983765,7
2025-09-10,1.0,0.0,0.0,690.0,39108.0001373291,7
2025-09-11,1.0,0.0,0.0,1093.8984790018908,40033.650291270256,7
2025-09-12,1.0,0.0,0.0,502.90396282610146,46387.99991221448,9
2025-09-15,1.0,0.0,0.0,570.9039628261014,40757.4493759045,8
2025-09-16,1.0,0.0,0.0,924.0,32079.800582885742,6
2025-09-17,1.0,0.0,0.0,559.0,48000.70039367676,10
2025-09-18,1.0,0.0,0.0,935.164640451316,40225.89997922125,7
2025-09-19,1.0,0.0,0.0,1735.164640451316,44226.55950834413,8
2025-09-22,1.0,0.0,0.0,959.6467076593638,40923.14982388976,7
2025-09-23,1.0,0.0,0.0,1532.0,52958.17045593262,10
2025-09-24,1.0,0.0,0.0,1421.0,42692.3297996521,8
2025-09-25,1.0,0.0,0.0,1638.8691066148947,38781.52983882364,7
2025-09-26,1.0,0.0,0.0,1143.0,30685.149773597717,7
2025-09-30,1.0,0.0,0.0,687.0,49107.050117492676,10
2025-10-01,1.0,0.0,0.0,736.0,35630.149713516235,7
2025-10-02,1.0,0.0,0.0,1480.0,48917.77993774414,9
2025-10-03,1.0,0.0,0.0,424.0541998111798,32750.500079104564,8
2025-10-07,1.0,0.0,0.0,620.6018041662473,28690.60041309952,6
2025-10-08,1.0,0.0,0.0,633.3434166563875,47811.599779885015,9
2025-10-09,1.0,0.0,0.0,850.0,37356.49974822998,7
2025-10-13,1.0,0.0,0.0,1447.0,50023.10019302368,9
2025-10-14,1.0,0.0,0.0,761.0,36514.8999671936,7
2025-10-15,1.0,0.0,0.0,539.0,27598.200159072876,6
2025-10-16,1.0,0.0,0.0,1369.6649189162144,48442.99999562607,10
2025-10-17,1.0,0.0,0.0,617.0487798300618,34399.499931664,7
2025-10-20,1.0,0.0,0.0,353.07354414655595,34800.99422524182,8
2025-10-21,1.0,0.0,0.0,578.0487803723345,33241.34981705503,7
2025-10-22,1.0,0.0,0.0,843.0247643164942,48355.22088581225,10
2025-10-23,1.0,0.0,0.0,659.0,33155.0000038147,6
2025-10-27,1.0,0.0,0.0,918.0,36570.500606536865,8
2025-10-28,1.0,0.0,0.0,1483.0,30078.51989173889,7
2025-10-29,1.0,0.0,0.0,1485.40837539736,33271.52003077562,8
2025-10-30,1.0,0.0,0.0,693.0247643164942,36629.09134720662,8
2025-10-31,1.0,0.0,0.0,1229.40837539736,43022.913943957785,9
2025-11-03,1.0,0.0,0.0,2153.455495635517,39262.74993944518,8
2025-11-04,1.0,0.0,0.0,590.707266978044,30060.00080784122,6
2025-11-05,1.0,0.0,0.0,810.0487803723345,36031.25046964826,7
2025-11-06,1.0,0.0,0.0,2015.122828387098,45176.65027808093,9
2025-11-07,1.0,0.0,0.0,1636.122828387098,34781.96127576154,8
2025-11-10,1.0,0.0,0.0,2464.0,35035.55055522919,6
2025-11-11,1.0,0.0,0.0,605.4436108778891,25169.435152691247,5
2025-11-12,1.0,0.0,0.0,1192.418846561395,47439.84984789344,10
2025-11-13,1.0,0.0,0.0,941.5328774445769,40544.17679519895,10
2025-11-14,1.0,0.0,0.0,618.5328774445769,28015.217540405527,7
2025-11-17,1.0,0.0,0.0,577.0433603309639,43732.000011671524,10
2025-11-18,1.0,0.0,0.0,934.4450244714822,41106.336548720355,8
2025-11-19,1.0,0.0,0.0,978.4450244714822,38710.30044784346,8
2025-11-20,1.0,0.0,0.0,649.0,28270.899772644043,8
2025-11-21,1.0,0.0,0.0,1123.0,34610.44964981079,8
2025-11-24,1.0,0.0,0.0,449.2198944447324,31896.749905966717,8
2025-11-25,1.0,0.0,0.0,2120.0,31982.90007209778,7
2025-11-26,1.0,0.0,0.0,1030.0433603309639,42590.5996415544,9
2025-11-27,1.0,0.0,0.0,953.3090033681086,33113.55011134835,8
2025-11-28,1.0,0.0,0.0,544.398008262405,33791.69974512652,8
2025-12-01,1.0,0.0,0.0,1085.0,38533.39989852905,7
2025-12-02,1.0,0.0,0.0,448.0,32244.70008468628,7
2025-12-03,1.0,0.0,0.0,1471.3088993390288,38298.1800815083,9
2025-12-04,1.0,0.0,0.0,1790.1559406159083,34112.71981668472,8
2025-12-05,1.0,0.0,0.0,617.0,35617.10001754761,8
2025-12-08,1.0,0.0,0.0,919.0,34310.24980735779,7
2025-12-09,1.0,0.0,0.0,549.4700755369545,40341.45018725311,9
2025-12-10,1.0,0.0,0.0,871.1559406159083,40071.44980611431,8
2025-12-11,1.0,0.0,0.0,966.0,30534.19979953766,7
2025-12-12,1.0,0.0,0.0,1923.0,49781.45999145508,9
2025-12-15,1.0,0.0,0.0,845.0,42970.149980545044,8
2025-12-16,1.0,0.0,0.0,735.0,41854.700216293335,8
2025-12-17,1.0,0.0,0.0,1212.1559406159083,31901.560033027046,8
2025-12-18,1.0,0.0,0.0,1158.0,32461.25025177002,7
2025-12-19,1.0,0.0,0.0,1718.0,36223.27934741974,8
2025-12-22,1.0,0.0,0.0,457.0,24079.62997817993,6
2025-12-23,1.0,0.0,0.0,734.3141349210463,36202.700221965446,9
2025-12-24,1.0,0.0,0.0,1555.0,37572.550773620605,8
