,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1493.5012412775602,90066.96326052769,17
2025-07-03,1.0,0.0,0.0,1095.6411579837093,41867.5007064723,8
2025-07-04,1.0,0.0,0.0,606.4600186807128,38830.60497556385,9
2025-07-07,1.0,0.0,0.0,982.0663082962367,45096.74719565496,8
2025-07-08,1.0,0.0,0.0,957.4488542880222,41995.883370587675,8
2025-07-09,1.0,0.0,0.0,1303.2556922885456,39232.18748939564,8
2025-07-10,1.0,0.0,0.0,1469.2686451933005,32820.71451867391,6
2025-07-11,1.0,0.0,0.0,1387.6972806216359,43340.27117261174,8
2025-07-14,1.0,0.0,0.0,640.7647460237802,35389.204385925754,7
2025-07-15,1.0,0.0,0.0,1208.4100269576513,52902.5590774837,9
2025-07-16,1.0,0.0,0.0,367.01363757294513,22983.004116961412,6
2025-07-17,1.0,0.0,0.0,415.3911177147671,25553.72596572674,5
2025-07-18,1.0,0.0,0.0,292.64319343667614,37288.30010846525,8
2025-07-21,1.0,0.0,0.0,721.0094725052099,39037.20757181883,8
2025-07-22,1.0,0.0,0.0,776.4254954913504,39064.69989880604,8
2025-07-23,1.0,0.0,0.0,983.8421293700634,44625.402526394544,9
2025-07-24,1.0,0.0,0.0,630.902104717555,40846.20041485598,7
2025-07-25,1.0,0.0,0.0,674.9939410615843,43756.450305376704,7
2025-07-28,1.0,0.0,0.0,992.0054295296517,51351.44984941132,8
2025-07-29,1.0,0.0,0.0,868.2735474621202,52511.49271835384,10
2025-07-30,1.0,0.0,0.0,786.677171032901,43525.95065006777,7
2025-07-31,1.0,0.0,0.0,564.1284946288763,45255.900120603335,7
2025-08-01,1.0,0.0,0.0,126.0,8946.0,1
2025-08-04,1.0,0.0,0.0,948.5050334014566,45452.65039863966,9
2025-08-05,1.0,0.0,0.0,260.0383875925785,31238.199886125934,7
2025-08-06,1.0,0.0,0.0,1061.560932789551,46141.59975630818,8
2025-08-07,1.0,0.0,0.0,655.9438837130158,39495.099678281,7
2025-08-08,1.0,0.0,0.0,678.057498024343,46540.900225305704,9
2025-08-11,1.0,0.0,0.0,1722.289537937641,52516.27972529883,9
2025-08-12,1.0,0.0,0.0,1346.1634199353448,47565.024525079,8
2025-08-13,1.0,0.0,0.0,961.0385723137781,39867.90006359998,7
2025-08-14,1.0,0.0,0.0,1078.0972954090967,39830.800096485,7
2025-08-15,1.0,0.0,0.0,1055.5881759048561,41829.549767070544,7
2025-08-18,1.0,0.0,0.0,519.1614088542424,45624.83596471321,7
2025-08-19,1.0,0.0,0.0,929.9362474614312,49807.7998567133,8
2025-08-20,1.0,0.0,0.0,407.78492897237356,34522.6079461537,6
2025-08-21,1.0,0.0,0.0,1911.3203635948846,61692.84043717415,11
2025-08-22,1.0,0.0,0.0,2073.079486046411,47725.359465568974,8
2025-08-25,1.0,0.0,0.0,1528.701049832879,43018.37037969909,7
2025-08-26,1.0,0.0,0.0,2380.0340014937037,53728.55078961508,10
2025-08-27,1.0,0.0,0.0,871.4066154582947,43032.799782606155,7
2025-08-28,1.0,0.0,0.0,1537.0,48637.80005168915,8
2025-08-29,1.0,0.0,0.0,1037.8571025386225,48465.45005179303,8
2025-09-01,1.0,0.0,0.0,961.2297165032134,43983.3994236181,7
2025-09-02,1.0,0.0,0.0,1194.1360810441695,45279.82709625129,8
2025-09-03,1.0,0.0,0.0,1256.3178237769143,45604.45027042937,8
2025-09-04,1.0,0.0,0.0,702.4539048210838,47326.756698207835,8
2025-09-05,1.0,0.0,0.0,2195.0,50353.25008440018,9
2025-09-08,1.0,0.0,0.0,2036.0,54653.81043148041,9
2025-09-09,1.0,0.0,0.0,1694.0,42118.459968566895,7
2025-09-10,1.0,0.0,0.0,740.0,41688.300148010254,7
2025-09-11,1.0,0.0,0.0,1174.4153126930753,42357.20031593976,7
2025-09-12,1.0,0.0,0.0,536.0292235383449,49303.19990597232,9
2025-09-15,1.0,0.0,0.0,811.0292235383449,42755.99924664577,8
2025-09-16,1.0,0.0,0.0,763.0,34920.70044517517,6
2025-09-17,1.0,0.0,0.0,816.0,57414.800523757935,10
2025-09-18,1.0,0.0,0.0,793.7784797824274,38743.45025150104,7
2025-09-19,1.0,0.0,0.0,1782.0958439197657,46117.44505875972,8
2025-09-22,1.0,0.0,0.0,1572.0,42186.95527744293,7
2025-09-23,1.0,0.0,0.0,1592.0,55227.17047214508,10
2025-09-24,1.0,0.0,0.0,1482.0,44599.47979068756,8
2025-09-25,1.0,0.0,0.0,1104.8795777789296,39086.24993702354,7
2025-09-26,1.0,0.0,0.0,1535.0,37414.09975719452,7
2025-09-30,1.0,0.0,0.0,1141.0,53530.20044708252,10
2025-10-01,1.0,0.0,0.0,858.0,41534.44967460632,7
2025-10-02,1.0,0.0,0.0,1456.0,50025.610008239746,9
2025-10-03,1.0,0.0,0.0,550.0650397734157,40661.000094925475,8
2025-10-07,1.0,0.0,0.0,906.8986895483675,33383.50038626613,6
