,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1438.878828223218,89216.18240493975,29
2025-07-03,1.0,0.0,0.0,1339.4528404234225,57937.90033757716,20
2025-07-04,1.0,0.0,0.0,899.1464766228864,57407.10244641037,21
2025-07-07,1.0,0.0,0.0,757.8892077906379,55241.877491839725,18
2025-07-08,1.0,0.0,0.0,907.6714351364401,48860.37069139411,16
2025-07-09,1.0,0.0,0.0,1192.1487890318847,59540.06509015533,20
2025-07-10,1.0,0.0,0.0,1458.060962038592,55270.689057340336,18
2025-07-11,1.0,0.0,0.0,1572.6926480004672,64887.02973390058,19
2025-07-14,1.0,0.0,0.0,1306.3752940733411,58499.72033828858,20
2025-07-15,1.0,0.0,0.0,1129.793419167084,59222.34049510568,19
2025-07-16,1.0,0.0,0.0,979.7355802530305,53039.47085384746,18
2025-07-17,1.0,0.0,0.0,1158.894461290989,45407.2539724477,16
2025-07-18,1.0,0.0,0.0,301.04886082362,42793.10036444737,13
2025-07-21,1.0,0.0,0.0,853.2708836252199,56060.31364001519,22
2025-07-22,1.0,0.0,0.0,885.645446434937,55571.29999940534,20
2025-07-23,1.0,0.0,0.0,1041.6854114776756,60189.011783814625,20
2025-07-24,1.0,0.0,0.0,966.202563518353,58322.88174131446,17
2025-07-25,1.0,0.0,0.0,966.3446125973667,51975.02848210649,17
2025-07-28,1.0,0.0,0.0,1147.0083378459979,56209.88323980896,19
2025-07-29,1.0,0.0,0.0,1121.4688956174707,61760.27501181725,20
2025-07-30,1.0,0.0,0.0,734.7342141853312,44003.85274824803,12
2025-07-31,1.0,0.0,0.0,615.9675496518967,42749.05008979371,15
2025-08-01,1.0,0.0,0.0,84.0,6580.7999267578125,2
2025-08-04,1.0,0.0,0.0,1754.064201418538,69843.49686008744,21
2025-08-05,1.0,0.0,0.0,1413.694446656426,57064.04983901812,19
2025-08-06,1.0,0.0,0.0,1297.0709909618768,58908.85030457071,19
2025-08-07,1.0,0.0,0.0,1330.4064472432826,70808.55004636447,21
2025-08-08,1.0,0.0,0.0,1163.2127135529797,66097.00021993433,19
2025-08-11,1.0,0.0,0.0,2084.343890536117,78830.44143981964,22
2025-08-12,1.0,0.0,0.0,1198.4847582764605,58630.804687440934,18
2025-08-13,1.0,0.0,0.0,1823.940364743432,79136.24939386368,21
2025-08-14,1.0,0.0,0.0,1428.1949228348658,70164.09907980503,19
2025-08-15,1.0,0.0,0.0,1050.290681510356,65386.04117932732,18
2025-08-18,1.0,0.0,0.0,977.3541611553289,64656.54525251636,18
2025-08-19,1.0,0.0,0.0,1288.0482301165123,65988.80018730897,19
2025-08-20,1.0,0.0,0.0,1738.7170559428964,69746.25837744169,20
2025-08-21,1.0,0.0,0.0,3163.8716586582323,83632.0707983603,24
2025-08-22,1.0,0.0,0.0,2955.605053050736,67275.04033152,20
2025-08-25,1.0,0.0,0.0,1942.0956933717084,69829.27998237916,19
2025-08-26,1.0,0.0,0.0,2567.531157364234,70897.60055033071,20
2025-08-27,1.0,0.0,0.0,2023.978886874276,74955.09981965469,21
2025-08-28,1.0,0.0,0.0,1995.185474338144,70913.15010162457,19
