datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-07-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.013376236
2025-07-02,99913.68584167032,1.729461018840084e-16,93186.67565959433,0.9318667565959433,86.31415832969925,0.0008631415832969925,93186.67565959434,6727.010182075969,0.0010650158
2025-07-03,100342.29885725435,0.005046351411361145,137068.6764161407,0.43919909857078654,161.90071230706985,0.0007565185223688968,90985.07495020947,9357.223907044889,0.0059895515
2025-07-04,98335.8825359194,-0.01919020751969366,188554.6249694088,0.5131031393501492,242.72749556819156,0.0008055105791038816,96361.53608052753,1974.3464553918725,-0.007285297
2025-07-07,96186.30901459092,-0.020891183030587866,245504.33198412595,0.5791345493229798,337.94809636438936,0.0009683199900241534,94628.977276291,1557.3317382999185,-0.0052679777
2025-07-08,96821.96774200258,0.007430710758664772,292690.1079543233,0.49056644811102507,417.0220101837035,0.0008220911544419392,95372.03411849424,1449.9336235083497,-0.002962768
2025-07-09,97896.42232372463,0.011938375567492282,341304.7713815597,0.502103650245757,498.46444254930327,0.0008411565501603518,96591.79407165565,1304.6282520689783,0.0073668957
2025-07-10,99579.6496343345,0.01797766527553103,381061.7602730931,0.40611278683979574,575.1862441473752,0.000783703834899785,84912.87789234506,14666.771741989443,0.007379651
2025-07-11,99373.02616928803,-0.0011410316336702073,435350.635855688,0.5451804237306374,668.1861788912794,0.0009339251050330904,82134.97829726984,17238.047872018178,0.002546072
2025-07-14,97806.18695682996,-0.015014753522990669,483606.20119129133,0.4856002397813367,742.9638965837894,0.0007524951244326765,88790.48173756439,9015.705219265568,-0.005980313
2025-07-15,98886.8389145423,0.011858502743401092,534125.3992319591,0.5165235412251185,822.1468752206176,0.0008095906925783571,97283.41944570187,1603.4194688404177,0.00977087
2025-07-16,99108.5819453691,0.0026156107886359677,556540.2997167571,0.2266722319253111,859.0533271128076,0.000373219048129189,98430.7689890246,677.8129563444973,0.009063005
2025-07-17,100353.13282492294,0.013217317311317908,592192.8689827714,0.3597324123320297,924.4520234056561,0.0006598691557195093,92225.94915061518,8127.183674307761,0.0030542612
2025-07-18,100131.38607122263,-0.0014977085940768475,634606.368857637,0.4226425093161829,995.899027631544,0.0007119558923041799,91607.14932028149,8524.236750941138,0.011675119
2025-07-21,100998.15210089584,0.00957843037246061,689147.3189101192,0.5446938486768541,1088.2345075395156,0.0009221432313170432,91351.30098653086,9646.851114364981,-0.0018205643
2025-07-22,98975.09041017329,-0.019201930599782542,739548.2187951271,0.4990279409731976,1171.9366909143807,0.0008287496516891495,90455.04155568886,8520.048854484427,-0.015108466
2025-07-23,100595.12769300157,0.017322008174515756,798822.146591584,0.5988772281067226,1266.3467332445532,0.0009538767980803826,98766.66106569846,1828.4666273031125,0.014387965
2025-07-24,101227.21041635826,0.007220339617628925,854377.2471857836,0.5522643279875731,1360.5949957100916,0.0009369068326367384,97994.2919255054,3232.9184908528614,0.0023611784
2025-07-25,100823.90796357337,-0.003136310404655672,899333.1975296462,0.44410934726892154,1446.4174952318883,0.000847820454290894,83723.3616283797,17100.546335193667,-0.00040000677
2025-07-28,102012.05720800455,0.01272298888138802,955108.247822543,0.5531927041852787,1541.0497107993333,0.0009385890457810326,83487.093069743,18524.96413826155,0.002080083
2025-07-29,101017.64415917773,-0.008752793965015852,1022843.2012559081,0.6639896820750534,1642.5722409370867,0.00099520128224399,98618.44995762003,2399.194201557696,-0.009031773
2025-07-30,101449.37559693296,0.005313438229865506,1081902.5518072888,0.5846439109025189,1747.5918155481722,0.001039616153051459,91126.74997087507,10322.625626057892,0.011214852
2025-07-31,102040.36118627978,0.006701373220523426,1131224.0519235579,0.4861685922270004,1836.4563550654623,0.0008759495954943719,83554.1001698807,18486.261016399087,0.0034438372
2025-08-01,102040.36118627978,0.0,1131224.0519235579,0.0,1836.4563550654623,0.0,83554.1001698807,18486.261016399087,-0.0045933127
