,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1496.4927800198257,89837.00138640575,23
2025-07-03,1.0,0.0,0.0,1189.617884264577,46135.600546933914,12
2025-07-04,1.0,0.0,0.0,618.5123743694328,41773.499483774234,13
2025-07-07,1.0,0.0,0.0,982.295368393788,47738.26540760837,12
2025-07-08,1.0,0.0,0.0,833.0724258632425,37670.9605956628,10
2025-07-09,1.0,0.0,0.0,1059.4655263141265,40716.4045272708,12
2025-07-10,1.0,0.0,0.0,1471.3021960079486,41312.018481235325,10
2025-07-11,1.0,0.0,0.0,1608.462125767433,54751.22536966526,12
2025-07-14,1.0,0.0,0.0,722.0571635958937,39207.0697142754,11
2025-07-15,1.0,0.0,0.0,1509.840267563563,49541.9837896521,13
2025-07-16,1.0,0.0,0.0,601.2979140092142,33089.566985681166,10
2025-07-17,1.0,0.0,0.0,678.3754813701825,31354.544093031942,8
2025-07-18,1.0,0.0,0.0,308.5310958302564,35848.10007035131,9
2025-07-21,1.0,0.0,0.0,613.243212132091,50004.55219722363,14
2025-07-22,1.0,0.0,0.0,759.2168863950552,41150.699784678145,12
2025-07-23,1.0,0.0,0.0,886.566137283916,46625.87682416064,13
2025-07-24,1.0,0.0,0.0,758.870982085597,48331.050226931926,12
2025-07-25,1.0,0.0,0.0,847.2138703838779,47011.64942569528,11
2025-07-28,1.0,0.0,0.0,1136.3952545650095,43627.983407862506,11
2025-07-29,1.0,0.0,0.0,1098.6608441979338,60433.66177796977,14
2025-07-30,1.0,0.0,0.0,914.215898538792,50586.40075771773,10
2025-07-31,1.0,0.0,0.0,748.6887060704727,53291.89953504671,13
2025-08-01,1.0,0.0,0.0,111.0,8703.39990234375,2
2025-08-04,1.0,0.0,0.0,1507.750383136238,53876.850464923744,13
2025-08-05,1.0,0.0,0.0,1230.0,36709.99975299835,11
2025-08-06,1.0,0.0,0.0,1141.5764689975667,49094.999960138055,11
2025-08-07,1.0,0.0,0.0,591.7312485111635,47911.74957282568,13
2025-08-08,1.0,0.0,0.0,695.1602149973952,49692.000126056955,13
2025-08-11,1.0,0.0,0.0,1492.3861401832328,55529.38982391844,12
2025-08-12,1.0,0.0,0.0,1348.388517561181,51621.51174397279,11
2025-08-13,1.0,0.0,0.0,1213.1183366225766,52443.1498834931,12
2025-08-14,1.0,0.0,0.0,1318.5015473527283,49682.799994306806,11
2025-08-15,1.0,0.0,0.0,813.6001126915071,45398.400028703465,11
2025-08-18,1.0,0.0,0.0,620.5591823170811,42719.84052228183,10
2025-08-19,1.0,0.0,0.0,579.0,58672.250301361084,12
2025-08-20,1.0,0.0,0.0,1422.240261853104,47190.5956672676,10
2025-08-21,1.0,0.0,0.0,2228.5907899218346,71696.61036476129,16
2025-08-22,1.0,0.0,0.0,2398.1480519212973,51741.680105611435,12
2025-08-25,1.0,0.0,0.0,1686.759534589994,50974.86029498671,11
2025-08-26,1.0,0.0,0.0,2474.5041398271023,60752.85081690598,13
2025-08-27,1.0,0.0,0.0,1445.7281241157568,55443.09988548684,12
2025-08-28,1.0,0.0,0.0,1918.2023356416116,58362.749952969396,12
2025-08-29,1.0,0.0,0.0,1164.4532903594886,60231.40012367956,12
2025-09-01,1.0,0.0,0.0,1087.7392499137095,53981.299276739854,11
2025-09-02,1.0,0.0,0.0,1064.081442114703,50160.82477828527,12
2025-09-03,1.0,0.0,0.0,1547.9609410339376,53989.5081309666,12
2025-09-04,1.0,0.0,0.0,833.879498919235,50183.29934184722,12
2025-09-05,1.0,0.0,0.0,2296.2023356416116,62084.100242675995,12
2025-09-08,1.0,0.0,0.0,2342.7015679903366,75158.48057270749,14
2025-09-09,1.0,0.0,0.0,2255.0,62229.63001060486,11
2025-09-10,1.0,0.0,0.0,1366.260586161873,53890.24986410297,11
2025-09-11,1.0,0.0,0.0,1343.469135112166,65222.70017229049,11
2025-09-12,1.0,0.0,0.0,547.7285978289606,49581.90009406447,11
2025-09-15,1.0,0.0,0.0,707.7285978289606,53547.24930746182,12
2025-09-16,1.0,0.0,0.0,1042.0,36049.45028305054,10
2025-09-17,1.0,0.0,0.0,1018.6623794055873,59544.10020712859,13
2025-09-18,1.0,0.0,0.0,1144.9711764341214,46395.20005903553,12
2025-09-19,1.0,0.0,0.0,1428.7289290848305,45759.61958898014,12
2025-09-22,1.0,0.0,0.0,1312.0,41720.79982662201,10
2025-09-23,1.0,0.0,0.0,1230.215569219788,58862.380126482,15
2025-09-24,1.0,0.0,0.0,1248.0,44047.61962604523,12
2025-09-25,1.0,0.0,0.0,1145.7225103184064,46239.700012792215,11
2025-09-26,1.0,0.0,0.0,1384.0,37586.399859428406,11
2025-09-30,1.0,0.0,0.0,1019.0,57595.55012702942,14
