level_0,level_1,risk
excess_return_without_cost,mean,-0.00123516977316957
excess_return_without_cost,std,0.013994632111178558
excess_return_without_cost,annualized_return,-0.29397040601435764
excess_return_without_cost,information_ratio,-1.3616128689830977
excess_return_without_cost,max_drawdown,-0.3603163736424385
excess_return_with_cost,mean,-0.002022517240890381
excess_return_with_cost,std,0.013972331474662652
excess_return_with_cost,annualized_return,-0.48135910333191073
excess_return_with_cost,information_ratio,-2.2331188156485458
excess_return_with_cost,max_drawdown,-0.4761701657569843
