variant_index,variant_slug,backtest_experiment,backtest_recorder_id,ranking_metric,ranking_value,strategy_params.topk,strategy_params.n_drop,strategy_params.strategy,strategy_params.deal_price,strategy_params.rebalance,strategy_params.limit_tplus,strategy_params.risk_degree,strategy_params.settlement_lag,summary_metrics.Strategy cumulative return,summary_metrics.Benchmark cumulative return,summary_metrics.Trading days,summary_metrics.risk.excess_return_without_cost.mean,summary_metrics.risk.excess_return_without_cost.std,summary_metrics.risk.excess_return_without_cost.annualized_return,summary_metrics.risk.excess_return_without_cost.information_ratio,summary_metrics.risk.excess_return_without_cost.max_drawdown,summary_metrics.risk.excess_return_with_cost.mean,summary_metrics.risk.excess_return_with_cost.std,summary_metrics.risk.excess_return_with_cost.annualized_return,summary_metrics.risk.excess_return_with_cost.information_ratio,summary_metrics.risk.excess_return_with_cost.max_drawdown,summary_metrics.indicator_summary.ffr,summary_metrics.indicator_summary.pa,summary_metrics.indicator_summary.pos,summary_metrics.indicator_daily_mean.ffr,summary_metrics.indicator_daily_mean.pa,summary_metrics.indicator_daily_mean.pos,summary_metrics.indicator_daily_mean.deal_amount,summary_metrics.indicator_daily_mean.value,summary_metrics.indicator_daily_mean.count
39,bucket_topk10_ndrop3_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,2b468dccd267490ea091be0f3534d336,risk.excess_return_with_cost.annualized_return,-1.0127187442720815,10,3,bucket,open,day,True,0.98,2,-0.1907614316604861,0.5931557416915894,188,-0.0035516481510665435,0.01456648771219066,-0.8452922599538374,-3.761521659976736,-0.7260967268828799,-0.004255120774252444,0.014526282551037413,-1.0127187442720815,-4.5190368467764275,-0.8412289308611245,0.8466453674121406,0.0,0.0,0.804087089381207,0.0,0.0,6289.777777777777,270281.5840876992,4.968253968253968
9,bucket_topk8_ndrop2_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,e68f242d9f04490c943e4b5cc9d8e383,risk.excess_return_with_cost.annualized_return,-1.0196447736625274,8,2,bucket,open,day,True,0.98,2,-0.20536319160407535,0.5931557416915894,188,-0.0036258916159439486,0.01465623466863951,-0.8629622045946598,-3.816637267005279,-0.7052679512037169,-0.004284221738077846,0.014645139879497528,-1.0196447736625274,-4.513016225361111,-0.8135545158320872,0.8666666666666667,0.0,0.0,0.8143369175627239,0.0,0.0,5561.708994708994,247856.2048009332,3.4126984126984126
38,bucket_topk10_ndrop3_risk0p95_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,264508a22c2e40969308ad747e2c8e8d,risk.excess_return_with_cost.annualized_return,-1.0215311475842797,10,3,bucket,open,day,True,0.95,2,-0.1965252866994024,0.5931557416915894,188,-0.0035925006386641105,0.014397493512923368,-0.8550151520020584,-3.849447855099054,-0.7279994724216509,-0.004292147678925545,0.014358761048726309,-1.0215311475842797,-4.6115419801305375,-0.842608619074252,0.8466453674121406,0.0,0.0,0.804087089381207,0.0,0.0,6264.78835978836,267475.21676114167,4.968253968253968
8,bucket_topk8_ndrop2_risk0p95_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,e4293c5549d3453582a40e0bcab08e58,risk.excess_return_with_cost.annualized_return,-1.0282107062078922,8,2,bucket,open,day,True,0.95,2,-0.21049223675352147,0.5931557416915894,188,-0.0036668254392301933,0.014355541090878336,-0.872704454536786,-3.9405709155104636,-0.7071053885262002,-0.0043202130512936645,0.014345330738027927,-1.0282107062078922,-4.646041423035044,-0.8172314338683929,0.8666666666666667,0.0,0.0,0.8143369175627239,0.0,0.0,5541.772486772486,245362.8818033332,3.4126984126984126
37,bucket_topk10_ndrop3_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,17118393e89546a783fb697921ca9a15,risk.excess_return_with_cost.annualized_return,-1.0322752621131508,10,3,bucket,open,day,True,0.9,2,-0.20371664721509386,0.5931557416915894,188,-0.0036448573462482666,0.014129040882668743,-0.8674760484070875,-3.979754955338357,-0.7296549389639719,-0.004337291017282146,0.01409223108029191,-1.0322752621131508,-4.748181212897556,-0.8430543711472489,0.8466453674121406,0.0,0.0,0.804087089381207,0.0,0.0,6221.259259259259,262991.3423634281,4.968253968253968
7,bucket_topk8_ndrop2_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,cef580ef304f44149725e7ec4491e741,risk.excess_return_with_cost.annualized_return,-1.0322990114831125,8,2,bucket,open,day,True,0.9,2,-0.21305074424906245,0.5931557416915894,188,-0.003693527407356551,0.013902018268442243,-0.8790595229508592,-4.0987549073663025,-0.7053128043568274,-0.004337390804550893,0.01389282341348049,-1.0322990114831125,-4.816444023993652,-0.819839042218375,0.8666666666666667,0.0,0.0,0.8143369175627239,0.0,0.0,5499.026455026455,240980.64688922898,3.4126984126984126
47,equal_topk10_ndrop5_risk0p95_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,26621723e2a44f4d8e1723439bab2a87,risk.excess_return_with_cost.annualized_return,-1.0398201252556234,10,5,equal,open,day,True,0.95,2,-0.18124774125191467,0.5931557416915894,188,-0.0035367776450992506,0.01185820819333649,-0.8417530795336217,-4.601264133410986,-0.7094149348127455,-0.004368992122922788,0.01182739546221417,-1.0398201252556234,-5.698763342855137,-0.8351603126305908,0.7642343523575311,0.0,0.0,0.7618716607095752,0.0,0.0,7640.216931216931,317803.91601047694,7.984126984126984
10,equal_topk8_ndrop2_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,8842016ea29d45f2b84e228f26b1f8ed,risk.excess_return_with_cost.annualized_return,-1.0425951104827984,8,2,equal,open,day,True,0.9,2,-0.228869496373178,0.5931557416915894,188,-0.0037867311419588646,0.014927665280353976,-0.9012420117862098,-3.9134614615877297,-0.7548407665975335,-0.00438065172471764,0.014874767107824042,-1.0425951104827984,-4.543358748902736,-0.863189589593416,0.8169202751435848,0.0,0.0,0.8105475575712355,0.0,0.0,6043.777777777777,206990.97106525316,3.4656084656084656
48,equal_topk10_ndrop5_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,0dc81940678d4228b537f445b28cf457,risk.excess_return_with_cost.annualized_return,-1.044078158211056,10,5,equal,open,day,True,0.98,2,-0.1831441641511643,0.5931557416915894,188,-0.0035489786926521183,0.011979638328830148,-0.8446569288512041,-4.570336360554821,-0.7029802154032735,-0.004386883017693513,0.01196601193235502,-1.044078158211056,-5.655813763664672,-0.8261311721264418,0.7594184004339484,0.0,0.0,0.7593568630154763,0.0,0.0,7775.862433862434,318927.94243171054,8.084656084656086
45,bucket_topk10_ndrop5_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,e3d804e5a3294e61ab2a67ed49060217,risk.excess_return_with_cost.annualized_return,-1.0478520189498417,10,5,bucket,open,day,True,0.98,2,-0.17373968210523005,0.5931557416915894,188,-0.0034851739700926376,0.012887644946192035,-0.8294714048820477,-4.171952714940791,-0.6921233956479554,-0.004402739575419503,0.01282589007560106,-1.0478520189498417,-5.295707170506918,-0.8386406161922741,0.7910764872521246,0.0,0.0,0.7590735467740816,0.0,0.0,8398.285714285714,349950.2544241766,7.470899470899471
44,bucket_topk10_ndrop5_risk0p95_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,2c3f378259bf4d8589bdacf744467225,risk.excess_return_with_cost.annualized_return,-1.0558094674007623,10,5,bucket,open,day,True,0.95,2,-0.17985358246801908,0.5931557416915894,188,-0.003526533717777768,0.012783759843121998,-0.8393150248311088,-4.2557677162678695,-0.696601056658056,-0.004436174232776312,0.012723734214456016,-1.0558094674007623,-5.378763943003829,-0.8419095279552437,0.7910764872521246,0.0,0.0,0.7590735467740816,0.0,0.0,8320.269841269841,345584.89699032664,7.470899470899471
43,bucket_topk10_ndrop5_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,65db338debaa499586c8d209cc0a5a9e,risk.excess_return_with_cost.annualized_return,-1.0620799721671257,10,5,bucket,open,day,True,0.9,2,-0.18554292905643555,0.5931557416915894,188,-0.003566495434218095,0.012612986287660097,-0.8488259133439066,-4.362266834582913,-0.6987025649348987,-0.004462520891458511,0.012556719416966027,-1.0620799721671257,-5.482675608238229,-0.841886918246062,0.7910764872521246,0.0,0.0,0.7590735467740816,0.0,0.0,8181.486772486773,338431.21118285495,7.470899470899471
46,equal_topk10_ndrop5_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,385dfe7fdc394024bd4f2f8af6ff29c2,risk.excess_return_with_cost.annualized_return,-1.0625093552617482,10,5,equal,open,day,True,0.9,2,-0.1985404708493187,0.5931557416915894,188,-0.0036463539708649476,0.011901559285430022,-0.8678322450658575,-4.726541112633697,-0.7088099520006731,-0.004464325022108186,0.011863295608369469,-1.0625093552617482,-5.805490675826926,-0.8351344065624285,0.7652159057179603,0.0,0.0,0.7644830260033546,0.0,0.0,7207.089947089947,304080.34125732153,7.994708994708994
12,equal_topk8_ndrop2_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,7b0790618b144ab29ab68440e5bccab0,risk.excess_return_with_cost.annualized_return,-1.1039996469700983,8,2,equal,open,day,True,0.98,2,-0.26590939518151047,0.5931557416915894,188,-0.004051205763441585,0.01528427344710488,-0.9641869716990972,-4.089102353597479,-0.8077676699203153,-0.004638653978865959,0.015250891771747384,-1.1039996469700983,-4.692294015829216,-0.9147446853291346,0.7899128717783658,0.0,0.0,0.7848617192565827,0.0,0.0,5547.137566137566,202877.54201631903,3.5291005291005293
15,bucket_topk8_ndrop3_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,9ea80722184f486d8ead6876304cf354,risk.excess_return_with_cost.annualized_return,-1.1266079659259927,8,3,bucket,open,day,True,0.98,2,-0.24680511709350783,0.5931557416915894,188,-0.003917970318662554,0.01536294919305946,-0.9324769358416878,-3.934368423298315,-0.8054467129084684,-0.004733646915655431,0.015342860684292211,-1.1266079659259927,-4.759682653212117,-0.9343881988344869,0.8208791208791208,0.0,0.0,0.7851413292589764,0.0,0.0,7705.285714285715,309835.3623813714,4.814814814814815
14,bucket_topk8_ndrop3_risk0p95_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,697939b0b4194bee9daf0815a949f248,risk.excess_return_with_cost.annualized_return,-1.1273975150133033,8,3,bucket,open,day,True,0.95,2,-0.24769376644827912,0.5931557416915894,188,-0.003928567981509763,0.015138614803570663,-0.9349991795993237,-4.003470314810771,-0.803637952079769,-0.004736964348795392,0.015119838590994533,-1.1273975150133033,-4.833274262533061,-0.9339501027043613,0.8208791208791208,0.0,0.0,0.7851413292589764,0.0,0.0,7650.62962962963,306626.6340174435,4.814814814814815
13,bucket_topk8_ndrop3_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,e3a3ab0fc41c47f78c57e48fe0f0b1c9,risk.excess_return_with_cost.annualized_return,-1.1333833142439096,8,3,bucket,open,day,True,0.9,2,-0.2518559524159879,0.5931557416915894,188,-0.003965030455432402,0.014796487001667928,-0.9436772483929118,-4.134056321414624,-0.8063641333882557,-0.004762114765730713,0.014778544353275597,-1.1333833142439096,-4.971147813634029,-0.9356126198027882,0.8208791208791208,0.0,0.0,0.7851413292589764,0.0,0.0,7567.05291005291,301655.4459236521,4.814814814814815
17,equal_topk8_ndrop3_risk0p95_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,18d66d5e5718432aa9050eb869da2703,risk.excess_return_with_cost.annualized_return,-1.17055181446431,8,3,equal,open,day,True,0.95,2,-0.2770909856970283,0.5931557416915894,188,-0.004176441069162957,0.01343635301796388,-0.9939929744607837,-4.7952740328328245,-0.801188495634305,-0.004918284934723991,0.0133629434584216,-1.17055181446431,-5.678060728965551,-0.9173312612288401,0.779244189777361,0.0,0.0,0.7738146678235647,0.0,0.0,6525.756613756614,264377.93995380064,4.978835978835979
22,equal_topk8_ndrop5_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,eeeb795ccaab41f4bf7d1010712fa786,risk.excess_return_with_cost.annualized_return,-1.188299918717047,8,5,equal,open,day,True,0.9,2,-0.27021364828864625,0.5931557416915894,188,-0.004142789313797808,0.012682365985546713,-0.9859838566838783,-5.039425671780614,-0.7865113358026455,-0.00499285680133213,0.012601284618626815,-1.188299918717047,-6.112554833263188,-0.9302736994898585,0.7421399766365124,0.0,0.0,0.7426285620118558,0.0,0.0,7714.650793650793,311040.71701636794,7.592592592592593
18,equal_topk8_ndrop3_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,af086e93afcd40d8a3ed6ad63ec6bec1,risk.excess_return_with_cost.annualized_return,-1.1958289395868813,8,3,equal,open,day,True,0.98,2,-0.28987729034456844,0.5931557416915894,188,-0.004269839221926779,0.01355302372450005,-1.0162217348185734,-4.860308119089776,-0.7944906139989405,-0.005024491342802023,0.013486110926419886,-1.1958289395868813,-5.7476968386276415,-0.9365877341234746,0.7754162400689031,0.0,0.0,0.7697509309828797,0.0,0.0,6550.253968253968,263927.26800388104,5.015873015873016
16,equal_topk8_ndrop3_risk0p9_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,e17a769db1f7417baf0692dfe62d8078,risk.excess_return_with_cost.annualized_return,-1.20354282856357,8,3,equal,open,day,True,0.9,2,-0.296623728266298,0.5931557416915894,188,-0.004323303628572603,0.013392760993879526,-1.0289462636002795,-4.98005452128647,-0.8156829715634251,-0.005056902641023404,0.013359253122445227,-1.20354282856357,-5.839704778245988,-0.9423783631915097,0.7857218994221472,0.0,0.0,0.7801812329621514,0.0,0.0,6880.814814814815,258520.62158120514,4.957671957671957
23,equal_topk8_ndrop5_risk0p95_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,26d532cc8d14446fac991699096a9e9b,risk.excess_return_with_cost.annualized_return,-1.2528179303153961,8,5,equal,open,day,True,0.95,2,-0.30533472947486673,0.5931557416915894,188,-0.004398773329948253,0.01326741626917156,-1.0469080525276842,-5.1148594729934045,-0.8323210490095337,-0.005263940883678135,0.013187753596508138,-1.2528179303153961,-6.157843649568788,-0.9815085910532533,0.7349375648948331,0.0,0.0,0.7328038463433891,0.0,0.0,7592.10582010582,308849.86474847054,7.582010582010582
24,equal_topk8_ndrop5_risk0p98_day_open_tplus,execution_grid_alpha158_adj_xgb_1m_tplus_adjpx_20260413,93e3b17e633e4ac18d9da386165e5976,risk.excess_return_with_cost.annualized_return,-1.2685166704496647,8,5,equal,open,day,True,0.98,2,-0.31352705458569763,0.5931557416915894,188,-0.004460072756610249,0.012780684525567115,-1.0614973160732393,-5.383643665117154,-0.846757980486688,-0.005329901976679263,0.0126987661760595,-1.2685166704496647,-6.4750954366231,-0.9939752376304671,0.730007022185695,0.0,0.0,0.7284210988779396,0.0,0.0,7359.216931216931,309225.26714064466,7.560846560846561
