,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1615.8365251541359,93503.68932004311,10
2025-07-03,1.0,0.0,0.0,1070.4691885096581,24506.10070012531,2
2025-07-04,1.0,0.0,0.0,136.13856096217694,18151.40001334557,2
2025-07-07,1.0,0.0,0.0,231.34340492945188,20332.075012896916,2
2025-07-08,1.0,0.0,0.0,935.4725219102611,29819.10091022049,2
2025-07-09,1.0,0.0,0.0,655.9520560406135,18217.59383891156,2
2025-07-10,1.0,0.0,0.0,615.9938258606763,9453.095711317164,1
2025-07-11,1.0,0.0,0.0,579.0,18639.70029258728,2
2025-07-14,1.0,0.0,0.0,476.47252191026115,30268.20038517326,2
2025-07-15,1.0,0.0,0.0,384.328945640314,31069.500142423734,3
2025-07-16,1.0,0.0,0.0,828.0,21533.75,2
2025-07-17,1.0,0.0,0.0,282.0,17352.599700927734,2
2025-07-18,1.0,0.0,0.0,204.0,17032.0,2
2025-07-21,1.0,0.0,0.0,258.47349504331567,8723.480457711903,1
2025-07-22,1.0,0.0,0.0,141.0,25695.5,3
2025-07-23,1.0,0.0,0.0,162.0,17326.799713134766,2
2025-07-24,1.0,0.0,0.0,146.87771875963765,18231.999840149736,2
2025-07-25,1.0,0.0,0.0,434.7724075784414,17667.10020868814,2
2025-07-28,1.0,0.0,0.0,11.133926597764592,9753.319699641783,1
2025-07-29,1.0,0.0,0.0,396.1185788638401,36219.00059263178,3
2025-07-30,1.0,0.0,0.0,232.11857886384013,22821.50054360801,2
2025-07-31,1.0,0.0,0.0,761.8946888188038,19098.60100978164,2
2025-08-01,,,,0.0,0.0,0
2025-08-04,1.0,0.0,0.0,966.0,23184.0,2
2025-08-05,1.0,0.0,0.0,12.104984514520757,11723.999632028217,1
2025-08-06,1.0,0.0,0.0,283.0,23428.100143432617,2
2025-08-07,1.0,0.0,0.0,406.0,8992.899845123291,1
2025-08-08,1.0,0.0,0.0,1405.5714611292115,38665.249894465705,4
2025-08-11,1.0,0.0,0.0,95.0,17834.5,2
2025-08-12,1.0,0.0,0.0,416.0703247911699,23380.849087589166,2
2025-08-13,1.0,0.0,0.0,204.0,13504.799377441406,1
2025-08-14,1.0,0.0,0.0,1452.3401435659196,35125.50093784184,3
2025-08-15,1.0,0.0,0.0,833.0,20098.700050354004,2
2025-08-18,1.0,0.0,0.0,161.0,11833.5,1
2025-08-19,1.0,0.0,0.0,204.0,26763.0,2
2025-08-20,1.0,0.0,0.0,188.0,11787.600143432617,1
2025-08-21,1.0,0.0,0.0,284.328945640314,28657.49966986987,2
2025-08-22,1.0,0.0,0.0,387.0,34468.09980773926,3
2025-08-25,1.0,0.0,0.0,140.0,19873.0,2
2025-08-26,1.0,0.0,0.0,2191.939130013985,33880.199690293026,3
2025-08-27,1.0,0.0,0.0,195.0,24442.0,2
2025-08-28,1.0,0.0,0.0,316.0,26100.999835968018,2
2025-08-29,1.0,0.0,0.0,193.0,9881.600147247314,1
2025-09-01,1.0,0.0,0.0,82.0,12587.0,1
2025-09-02,1.0,0.0,0.0,566.0,30517.199676513672,3
2025-09-03,1.0,0.0,0.0,901.0,23209.90015411377,2
2025-09-04,1.0,0.0,0.0,136.0,26024.0,2
2025-09-05,1.0,0.0,0.0,1029.0,22250.550344467163,2
2025-09-08,1.0,0.0,0.0,1393.0,34843.64950275421,3
2025-09-09,1.0,0.0,0.0,1776.0,22041.999670028687,2
2025-09-10,1.0,0.0,0.0,80.0,13240.0,1
2025-09-11,1.0,0.0,0.0,734.1497025055355,30057.399957348487,3
2025-09-12,1.0,0.0,0.0,229.03339493424127,21765.399958685623,2
2025-09-15,1.0,0.0,0.0,190.03339493424127,21476.398994683448,2
2025-09-16,1.0,0.0,0.0,405.0,21203.500289916992,2
2025-09-17,1.0,0.0,0.0,137.0,19853.5,2
2025-09-18,1.0,0.0,0.0,870.0,24263.000373840332,2
2025-09-19,1.0,0.0,0.0,1688.0,22797.46054840088,2
2025-09-22,1.0,0.0,0.0,865.0,19179.30030822754,2
2025-09-23,1.0,0.0,0.0,1275.0,19820.340139389038,2
2025-09-24,1.0,0.0,0.0,1531.0,20922.059621810913,2
2025-09-25,1.0,0.0,0.0,245.0,9995.999813079834,1
2025-09-26,1.0,0.0,0.0,76.0,8816.0,1
2025-09-30,1.0,0.0,0.0,1023.5078302746654,41056.99936307341,4
2025-10-01,1.0,0.0,0.0,46.0,11891.0,1
2025-10-02,1.0,0.0,0.0,497.0,33412.049823760986,3
2025-10-03,1.0,0.0,0.0,990.0,19902.050119400024,2
2025-10-07,1.0,0.0,0.0,458.6414441124048,24410.700248032605,2
2025-10-08,1.0,0.0,0.0,475.7304663530579,25220.249131757984,2
2025-10-09,1.0,0.0,0.0,1224.0,21817.72041130066,2
2025-10-13,1.0,0.0,0.0,812.768682436708,12272.807414840938,1
2025-10-14,1.0,0.0,0.0,462.0,20370.600219726562,2
2025-10-15,1.0,0.0,0.0,405.0,21511.80079650879,2
2025-10-16,1.0,0.0,0.0,411.0,34863.550468444824,3
2025-10-17,1.0,0.0,0.0,1115.0,20161.250425338745,2
2025-10-20,1.0,0.0,0.0,39.0,10881.0,1
2025-10-21,1.0,0.0,0.0,438.0,10205.39966583252,1
2025-10-22,1.0,0.0,0.0,904.5968525153185,47434.600738071014,4
2025-10-23,,,,0.0,0.0,0
2025-10-27,1.0,0.0,0.0,549.0,22105.70037460327,2
2025-10-28,1.0,0.0,0.0,1945.0,22609.76997947693,2
2025-10-29,1.0,0.0,0.0,1651.0,22474.920120239258,2
2025-10-30,1.0,0.0,0.0,75.0,10725.0,1
2025-10-31,1.0,0.0,0.0,990.1497025055355,33170.50025435123,3
