level_0,level_1,risk
excess_return_without_cost,mean,-0.0014706885771438101
excess_return_without_cost,std,0.01513854071345045
excess_return_without_cost,annualized_return,-0.35002388136022683
excess_return_without_cost,information_ratio,-1.498736156440054
excess_return_without_cost,max_drawdown,-0.40711954204928363
excess_return_with_cost,mean,-0.0017961837940160357
excess_return_with_cost,std,0.01510921450163783
excess_return_with_cost,annualized_return,-0.4274917429758165
excess_return_with_cost,information_ratio,-1.833991697944929
excess_return_with_cost,max_drawdown,-0.44864820000472955
