level_0,level_1,risk
excess_return_without_cost,mean,-0.00211429543415116
excess_return_without_cost,std,0.01618340945022872
excess_return_without_cost,annualized_return,-0.503202313327976
excess_return_without_cost,information_ratio,-2.0155061527819593
excess_return_without_cost,max_drawdown,-0.48831514748746074
excess_return_with_cost,mean,-0.003579107133502674
excess_return_with_cost,std,0.01619822281157838
excess_return_with_cost,annualized_return,-0.8518274977736364
excess_return_with_cost,information_ratio,-3.4087551597716974
excess_return_with_cost,max_drawdown,-0.7213944607722931
