,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,2263.2591933494145,94905.31524826743,7
2025-07-03,1.0,0.0,0.0,1463.3779076740323,67873.401373495,5
2025-07-04,1.0,0.0,0.0,1338.9714399571656,67651.99997896259,5
2025-07-07,1.0,0.0,0.0,1713.644610495484,57282.39328433273,4
2025-07-08,1.0,0.0,0.0,2724.029489859094,83672.91755224664,6
2025-07-09,1.0,0.0,0.0,2759.200433891537,82398.5355452114,6
2025-07-10,1.0,0.0,0.0,2583.3400758058433,57608.635810504726,4
2025-07-11,1.0,0.0,0.0,2135.6663635039627,85847.77110226912,6
2025-07-14,1.0,0.0,0.0,320.15631419317623,15250.99966605094,1
2025-07-15,1.0,0.0,0.0,1697.5806063959,71439.00003612062,5
2025-07-16,1.0,0.0,0.0,1057.0,57152.300300598145,4
2025-07-17,1.0,0.0,0.0,708.4242922027238,56986.899337559094,4
2025-07-18,1.0,0.0,0.0,473.5479102906677,54295.49995190806,4
2025-07-21,1.0,0.0,0.0,1550.6162043422983,73641.80027578899,5
2025-07-22,1.0,0.0,0.0,1561.0,81228.29965496063,6
2025-07-23,1.0,0.0,0.0,1588.0,83259.09984397888,6
2025-07-24,1.0,0.0,0.0,1031.8531570763325,96832.49958926396,7
2025-07-25,1.0,0.0,0.0,579.8531570763325,55139.49972898372,4
2025-07-28,1.0,0.0,0.0,1758.0,55846.79961013794,4
2025-07-29,1.0,0.0,0.0,1717.277729180498,85323.70575005884,6
2025-07-30,1.0,0.0,0.0,1163.4176809787937,72014.60110436566,5
2025-07-31,1.0,0.0,0.0,1712.756156140594,72822.60027979061,5
2025-08-01,,,,0.0,0.0,0
2025-08-04,1.0,0.0,0.0,1892.0,113462.35119819641,8
2025-08-05,1.0,0.0,0.0,534.0,71347.09939575195,5
2025-08-06,1.0,0.0,0.0,2182.167698764032,84515.70035600365,6
2025-08-07,1.0,0.0,0.0,994.4464132025065,71301.95007690578,5
2025-08-08,1.0,0.0,0.0,1676.390259054056,117977.30010994237,8
2025-08-11,1.0,0.0,0.0,2755.0,87431.50025939941,6
2025-08-12,1.0,0.0,0.0,2283.2807416896667,91781.09809679864,6
2025-08-13,1.0,0.0,0.0,2093.1130429256345,75309.30049471896,5
2025-08-14,1.0,0.0,0.0,2028.8163381645745,100705.99980630117,7
2025-08-15,1.0,0.0,0.0,1931.194585242146,74959.54965267843,5
2025-08-18,1.0,0.0,0.0,665.2576894781695,75024.40072986693,5
2025-08-19,1.0,0.0,0.0,1359.0,71326.80074119568,5
2025-08-20,1.0,0.0,0.0,1575.9355965490486,70674.09926232323,5
2025-08-21,1.0,0.0,0.0,3968.108813488455,98847.18069559676,7
2025-08-22,1.0,0.0,0.0,3643.108813488455,71832.69943724765,5
2025-08-25,1.0,0.0,0.0,1101.0,83152.95079231262,6
2025-08-26,1.0,0.0,0.0,4492.428541708735,111376.40115047692,8
2025-08-27,1.0,0.0,0.0,2566.269089489324,84190.64895516835,6
2025-08-28,1.0,0.0,0.0,1283.0,74457.15032196045,5
