datetime,instrument,weight
2025-07-02,1616,0.08637597694517811
2025-07-02,2314,0.08636070525102342
2025-07-02,2383,0.08134060519259419
2025-07-02,2408,0.04305887684686937
2025-07-02,2462,0.08635296021671963
2025-07-02,3017,0.0835625319226224
2025-07-02,3040,0.08617480188548277
2025-07-02,3665,0.0827546254257979
2025-07-02,4551,0.0432175138420551
2025-07-02,6117,0.08650509083986993
2025-07-02,6919,0.08615478450989962
2025-07-02,8021,0.08609473387585748
2025-07-03,1225,0.07664913548498602
2025-07-03,1616,0.08452242668088138
2025-07-03,2314,0.08545070550725785
2025-07-03,2712,0.07675541888224928
2025-07-03,3017,0.08590885310035434
2025-07-03,3018,0.07676239931867504
2025-07-03,3040,0.0857562482489203
2025-07-03,6919,0.0849014468009168
2025-07-03,7799,0.07213431194363608
2025-07-03,7822,0.0761240415865363
2025-07-03,8021,0.0883400977724137
2025-07-04,2314,0.0842298751017203
2025-07-04,2383,0.08471395897242014
2025-07-04,2451,0.08810985585463994
2025-07-04,3040,0.08278655449979759
2025-07-04,3515,0.0856623623796871
2025-07-04,3535,0.08765706743595612
2025-07-04,3665,0.04473455889582445
2025-07-04,6919,0.08647819440235079
2025-07-04,7799,0.06722455866748778
2025-07-04,7822,0.07407754765786274
2025-07-04,8021,0.09580879736291575
2025-07-04,8478,0.08627423803334258
2025-07-07,1616,0.09886709429260035
2025-07-07,2314,0.09436373533054139
2025-07-07,2429,0.09909387199881282
2025-07-07,3017,0.047670156610210825
2025-07-07,3018,0.09900003056174227
2025-07-07,3040,0.07951282075448621
2025-07-07,3665,0.04444697138441964
2025-07-07,6257,0.09901254553001296
2025-07-07,6919,0.08274504924044093
2025-07-07,7799,0.07223509338933654
2025-07-07,7822,0.07365310330575538
2025-07-07,8478,0.08407964460826187
2025-07-08,2314,0.09257205132233164
2025-07-08,2368,0.09169458488739686
2025-07-08,2429,0.10263482501396803
2025-07-08,3018,0.09724151688135045
2025-07-08,3040,0.08349667160524364
2025-07-08,3535,0.09425007838942674
2025-07-08,3665,0.045172472399497794
2025-07-08,6153,0.09422672001567887
2025-07-08,7799,0.0729903012144187
2025-07-08,7822,0.07315637698509997
2025-07-08,8021,0.04670881050410753
2025-07-08,8478,0.08557053881256886
2025-07-09,1516,0.07762231556969357
2025-07-09,2314,0.09021830193258051
2025-07-09,2889,0.07757831197603904
2025-07-09,3018,0.09433510074357582
2025-07-09,3040,0.08280337082754465
2025-07-09,3543,0.07746660313207884
2025-07-09,6153,0.09582333250266037
2025-07-09,6854,0.07756167541116685
2025-07-09,6919,0.07733042414279724
2025-07-09,7780,0.07760330365248506
2025-07-09,7799,0.07071149895035155
2025-07-09,7822,0.07589152736183079
2025-07-10,1235,0.08232690583913888
2025-07-10,2314,0.08997984405102817
2025-07-10,3040,0.07942125179991018
2025-07-10,3321,0.08260598001368662
2025-07-10,6206,0.0818527210471843
2025-07-10,6854,0.07548650990433536
2025-07-10,7780,0.08829359970331989
2025-07-10,7799,0.07134998637309004
2025-07-10,7822,0.07360994069259967
2025-07-10,8478,0.08208476845917007
2025-07-11,2424,0.08769837984033484
2025-07-11,3018,0.0880070549737564
2025-07-11,3040,0.07929348401619932
2025-07-11,3665,0.08081130905572192
2025-07-11,3708,0.04386538584302368
2025-07-11,6854,0.07441449132594889
2025-07-11,6919,0.08730268046012486
2025-07-11,7822,0.0739185971229064
2025-07-11,8021,0.08792406499885623
