,ffr,pa,pos,deal_amount,value,count
2025-07-01,,,,0.0,0.0,0
2025-07-02,1.0,0.0,0.0,1438.878828223218,89216.18240493975,29
2025-07-03,1.0,0.0,0.0,502.13752375131605,18157.60029165045,4
2025-07-04,1.0,0.0,0.0,186.02449801049607,15483.08249238671,5
2025-07-07,1.0,0.0,0.0,521.1889181743891,17398.71971331432,4
2025-07-08,1.0,0.0,0.0,473.65933917606964,15779.350282169435,4
2025-07-09,1.0,0.0,0.0,219.2274863581522,6734.774396799326,4
2025-07-10,1.0,0.0,0.0,312.62582728888555,6331.499980016655,2
2025-07-11,1.0,0.0,0.0,214.94422011087153,14131.89991992023,4
2025-07-14,1.0,0.0,0.0,514.2827734764192,19930.40018309422,5
2025-07-15,1.0,0.0,0.0,297.73560520049097,20624.487072331034,5
2025-07-16,1.0,0.0,0.0,92.44871693926962,12120.800030652681,4
2025-07-17,1.0,0.0,0.0,232.83160898036482,10942.299999698125,4
2025-07-18,1.0,0.0,0.0,96.02882190053988,11771.537601468688,4
2025-07-21,1.0,0.0,0.0,259.70925059299805,12758.037007623547,3
2025-07-22,1.0,0.0,0.0,349.0,19975.299947738647,5
2025-07-23,1.0,0.0,0.0,84.24191656764418,10133.500048106489,3
2025-07-24,1.0,0.0,0.0,389.3853028783919,15013.249255492276,5
2025-07-25,1.0,0.0,0.0,33.63403490585168,7190.999988093658,2
2025-07-28,1.0,0.0,0.0,248.99974306353994,11602.582806832834,4
2025-07-29,1.0,0.0,0.0,331.91538120954993,22026.400476663846,6
2025-07-30,1.0,0.0,0.0,103.44871693926962,10408.900013852654,3
2025-07-31,1.0,0.0,0.0,299.0,12295.900016784668,4
2025-08-01,1.0,0.0,0.0,110.83160898036482,2988.231893948164,1
2025-08-04,1.0,0.0,0.0,589.0,20908.368354797363,6
2025-08-05,1.0,0.0,0.0,161.0,11327.600006103516,3
2025-08-06,1.0,0.0,0.0,294.25465763261354,13173.500046359086,4
2025-08-07,1.0,0.0,0.0,145.1837902579976,13143.099970168145,3
2025-08-08,1.0,0.0,0.0,383.0,22888.200050354004,6
2025-08-11,1.0,0.0,0.0,380.0,17033.500114440918,4
2025-08-12,1.0,0.0,0.0,282.34311039500983,17647.826259539346,4
2025-08-13,1.0,0.0,0.0,180.0,11326.299850463867,3
2025-08-14,1.0,0.0,0.0,527.1934249476468,19889.650095000346,5
2025-08-15,1.0,0.0,0.0,185.0,9542.950160980225,3
2025-08-18,1.0,0.0,0.0,170.15175117652427,12762.699870989014,4
2025-08-19,1.0,0.0,0.0,119.0,11978.400085449219,3
2025-08-20,1.0,0.0,0.0,179.91538120954993,12083.499980790571,3
2025-08-21,1.0,0.0,0.0,850.2661670514161,24182.000014703393,6
2025-08-22,1.0,0.0,0.0,70.07773042570699,11321.495579631894,3
2025-08-25,1.0,0.0,0.0,128.0,18065.900093078613,4
2025-08-26,1.0,0.0,0.0,523.0,24451.100173950195,6
2025-08-27,1.0,0.0,0.0,156.23396690799896,15263.299712972586,4
2025-08-28,1.0,0.0,0.0,138.0,12150.999950408936,3
2025-08-29,1.0,0.0,0.0,426.5203449801107,16036.100092141174,4
2025-09-01,1.0,0.0,0.0,430.5203449801107,11914.799779038967,3
