level_0,level_1,risk
excess_return_without_cost,mean,-0.0020254339383929515
excess_return_without_cost,std,0.015914281675317134
excess_return_without_cost,annualized_return,-0.48205327733752246
excess_return_without_cost,information_ratio,-1.9634485281565777
excess_return_without_cost,max_drawdown,-0.4803842714978471
excess_return_with_cost,mean,-0.0034590626110765107
excess_return_with_cost,std,0.015921012214382968
excess_return_with_cost,annualized_return,-0.8232569014362096
excess_return_with_cost,information_ratio,-3.3517855634133737
excess_return_with_cost,max_drawdown,-0.6950162309632819
