level_0,level_1,risk
excess_return_without_cost,mean,-0.0025425881865616604
excess_return_without_cost,std,0.01700190415992951
excess_return_without_cost,annualized_return,-0.6051359884016752
excess_return_without_cost,information_ratio,-2.3071027647706224
excess_return_without_cost,max_drawdown,-0.6035289455625477
excess_return_with_cost,mean,-0.004104180326890491
excess_return_with_cost,std,0.01699090762002768
excess_return_with_cost,annualized_return,-0.9767949177999369
excess_return_with_cost,information_ratio,-3.726476048392039
excess_return_with_cost,max_drawdown,-0.8297156727807495
